polygon_name,WKT
809_Srpgtwnsqure,"POLYGON ((106.6323005 -6.221611, 106.63229905782563 -6.221640356133529, 106.63229474519149 -6.221669429551444, 106.63228760363056 -6.221697940260838, 106.63227770191999 -6.221725613687994, 106.63226513541868 -6.221752183322679, 106.63225002514889 -6.22177739328479, 106.63223251663078 -6.2218010007886075, 106.63221277848096 -6.221822778480965, 106.63219100078861 -6.221842516630782, 106.63216739328479 -6.221860025148885, 106.63214218332269 -6.2218751354186725, 106.632115613688 -6.221887701919988, 106.63208794026085 -6.221897603630552, 106.63205942955145 -6.221904745191481, 106.63203035613353 -6.221909057825639, 106.632001 -6.2219105, 106.63197164386648 -6.221909057825639, 106.63194257044856 -6.221904745191481, 106.63191405973916 -6.221897603630552, 106.631886386312 -6.221887701919988, 106.63185981667732 -6.2218751354186725, 106.63183460671522 -6.221860025148885, 106.6318109992114 -6.221842516630782, 106.63178922151904 -6.221822778480965, 106.63176948336923 -6.2218010007886075, 106.63175197485111 -6.22177739328479, 106.63173686458133 -6.221752183322679, 106.63172429808002 -6.221725613687994, 106.63171439636945 -6.221697940260838, 106.63170725480852 -6.221669429551444, 106.63170294217437 -6.221640356133529, 106.6317015 -6.221611, 106.63170294217437 -6.221581643866472, 106.63170725480852 -6.221552570448557, 106.63171439636945 -6.221524059739163, 106.63172429808002 -6.2214963863120065, 106.63173686458133 -6.221469816677321, 106.63175197485111 -6.2214446067152105, 106.63176948336923 -6.221420999211393, 106.63178922151904 -6.221399221519035, 106.6318109992114 -6.221379483369218, 106.63183460671522 -6.221361974851115, 106.63185981667732 -6.221346864581328, 106.631886386312 -6.221334298080013, 106.63191405973916 -6.2213243963694485, 106.63194257044856 -6.221317254808519, 106.63197164386648 -6.221312942174362, 106.632001 -6.2213115000000005, 106.63203035613353 -6.221312942174362, 106.63205942955145 -6.221317254808519, 106.63208794026085 -6.2213243963694485, 106.632115613688 -6.221334298080013, 106.63214218332269 -6.221346864581328, 106.63216739328479 -6.221361974851115, 106.63219100078861 -6.221379483369218, 106.63221277848096 -6.221399221519035, 106.63223251663078 -6.221420999211393, 106.63225002514889 -6.2214446067152105, 106.63226513541868 -6.221469816677321, 106.63227770191999 -6.2214963863120065, 106.63228760363056 -6.221524059739163, 106.63229474519149 -6.221552570448557, 106.63229905782563 -6.221581643866472, 106.6323005 -6.221611))"
810_Synergyofficebuilding,"POLYGON ((106.6534605 -6.224427, 106.65345905782563 -6.224456356133529, 106.65345474519148 -6.224485429551444, 106.65344760363055 -6.224513940260838, 106.65343770191998 -6.224541613687994, 106.65342513541867 -6.224568183322679, 106.65341002514889 -6.22459339328479, 106.65339251663077 -6.224617000788608, 106.65337277848096 -6.224638778480966, 106.6533510007886 -6.224658516630782, 106.65332739328478 -6.224676025148885, 106.65330218332268 -6.224691135418673, 106.653275613688 -6.224703701919988, 106.65324794026084 -6.224713603630552, 106.65321942955144 -6.224720745191481, 106.65319035613352 -6.224725057825639, 106.653161 -6.2247265, 106.65313164386647 -6.224725057825639, 106.65310257044855 -6.224720745191481, 106.65307405973915 -6.224713603630552, 106.653046386312 -6.224703701919988, 106.65301981667731 -6.224691135418673, 106.65299460671521 -6.224676025148885, 106.65297099921139 -6.224658516630782, 106.65294922151904 -6.224638778480966, 106.65292948336922 -6.224617000788608, 106.65291197485111 -6.22459339328479, 106.65289686458132 -6.224568183322679, 106.65288429808001 -6.224541613687994, 106.65287439636944 -6.224513940260838, 106.65286725480851 -6.224485429551444, 106.65286294217437 -6.224456356133529, 106.6528615 -6.224427, 106.65286294217437 -6.224397643866472, 106.65286725480851 -6.224368570448557, 106.65287439636944 -6.224340059739163, 106.65288429808001 -6.224312386312007, 106.65289686458132 -6.224285816677321, 106.65291197485111 -6.224260606715211, 106.65292948336922 -6.224236999211393, 106.65294922151904 -6.224215221519035, 106.65297099921139 -6.224195483369218, 106.65299460671521 -6.2241779748511155, 106.65301981667731 -6.224162864581328, 106.653046386312 -6.224150298080013, 106.65307405973915 -6.224140396369449, 106.65310257044855 -6.224133254808519, 106.65313164386647 -6.224128942174362, 106.653161 -6.224127500000001, 106.65319035613352 -6.224128942174362, 106.65321942955144 -6.224133254808519, 106.65324794026084 -6.224140396369449, 106.653275613688 -6.224150298080013, 106.65330218332268 -6.224162864581328, 106.65332739328478 -6.2241779748511155, 106.6533510007886 -6.224195483369218, 106.65337277848096 -6.224215221519035, 106.65339251663077 -6.224236999211393, 106.65341002514889 -6.224260606715211, 106.65342513541867 -6.224285816677321, 106.65343770191998 -6.224312386312007, 106.65344760363055 -6.224340059739163, 106.65345474519148 -6.224368570448557, 106.65345905782563 -6.224397643866472, 106.6534605 -6.224427))"
811_Topfoodalamsutra,"POLYGON ((106.6597505 -6.226051, 106.65974905782564 -6.2260803561335285, 106.65974474519149 -6.226109429551443, 106.65973760363056 -6.226137940260838, 106.65972770191999 -6.226165613687994, 106.65971513541868 -6.226192183322679, 106.6597000251489 -6.22621739328479, 106.65968251663078 -6.226241000788607, 106.65966277848096 -6.226262778480965, 106.65964100078861 -6.226282516630782, 106.65961739328479 -6.226300025148885, 106.65959218332269 -6.226315135418672, 106.659565613688 -6.226327701919987, 106.65953794026085 -6.226337603630552, 106.65950942955145 -6.226344745191481, 106.65948035613353 -6.226349057825638, 106.659451 -6.2263505, 106.65942164386648 -6.226349057825638, 106.65939257044856 -6.226344745191481, 106.65936405973916 -6.226337603630552, 106.659336386312 -6.226327701919987, 106.65930981667732 -6.226315135418672, 106.65928460671522 -6.226300025148885, 106.6592609992114 -6.226282516630782, 106.65923922151904 -6.226262778480965, 106.65921948336923 -6.226241000788607, 106.65920197485111 -6.22621739328479, 106.65918686458133 -6.226192183322679, 106.65917429808002 -6.226165613687994, 106.65916439636945 -6.226137940260838, 106.65915725480852 -6.226109429551443, 106.65915294217437 -6.2260803561335285, 106.65915150000001 -6.226051, 106.65915294217437 -6.2260216438664715, 106.65915725480852 -6.225992570448557, 106.65916439636945 -6.225964059739162, 106.65917429808002 -6.225936386312006, 106.65918686458133 -6.225909816677321, 106.65920197485111 -6.22588460671521, 106.65921948336923 -6.225860999211393, 106.65923922151904 -6.225839221519035, 106.6592609992114 -6.225819483369218, 106.65928460671522 -6.225801974851115, 106.65930981667732 -6.225786864581328, 106.659336386312 -6.225774298080013, 106.65936405973916 -6.225764396369448, 106.65939257044856 -6.225757254808519, 106.65942164386648 -6.225752942174362, 106.659451 -6.2257515, 106.65948035613353 -6.225752942174362, 106.65950942955145 -6.225757254808519, 106.65953794026085 -6.225764396369448, 106.659565613688 -6.225774298080013, 106.65959218332269 -6.225786864581328, 106.65961739328479 -6.225801974851115, 106.65964100078861 -6.225819483369218, 106.65966277848096 -6.225839221519035, 106.65968251663078 -6.225860999211393, 106.6597000251489 -6.22588460671521, 106.65971513541868 -6.225909816677321, 106.65972770191999 -6.225936386312006, 106.65973760363056 -6.225964059739162, 106.65974474519149 -6.225992570448557, 106.65974905782564 -6.2260216438664715, 106.6597505 -6.226051))"
812_Cbdciledug-TBG,"POLYGON ((106.7094405 -6.222452, 106.70943905782563 -6.222481356133528, 106.70943474519149 -6.222510429551443, 106.70942760363056 -6.222538940260837, 106.70941770191999 -6.222566613687993, 106.70940513541868 -6.222593183322679, 106.70939002514889 -6.222618393284789, 106.70937251663078 -6.222642000788607, 106.70935277848096 -6.222663778480965, 106.70933100078861 -6.222683516630782, 106.70930739328479 -6.222701025148885, 106.70928218332269 -6.222716135418672, 106.709255613688 -6.222728701919987, 106.70922794026085 -6.222738603630551, 106.70919942955145 -6.222745745191481, 106.70917035613353 -6.222750057825638, 106.709141 -6.222751499999999, 106.70911164386648 -6.222750057825638, 106.70908257044856 -6.222745745191481, 106.70905405973916 -6.222738603630551, 106.709026386312 -6.222728701919987, 106.70899981667732 -6.222716135418672, 106.70897460671522 -6.222701025148885, 106.7089509992114 -6.222683516630782, 106.70892922151904 -6.222663778480965, 106.70890948336923 -6.222642000788607, 106.70889197485111 -6.222618393284789, 106.70887686458133 -6.222593183322679, 106.70886429808002 -6.222566613687993, 106.70885439636945 -6.222538940260837, 106.70884725480852 -6.222510429551443, 106.70884294217437 -6.222481356133528, 106.7088415 -6.222452, 106.70884294217437 -6.222422643866471, 106.70884725480852 -6.222393570448556, 106.70885439636945 -6.222365059739162, 106.70886429808002 -6.222337386312006, 106.70887686458133 -6.222310816677321, 106.70889197485111 -6.22228560671521, 106.70890948336923 -6.222261999211392, 106.70892922151904 -6.222240221519034, 106.7089509992114 -6.222220483369218, 106.70897460671522 -6.222202974851115, 106.70899981667732 -6.222187864581327, 106.709026386312 -6.222175298080012, 106.70905405973916 -6.222165396369448, 106.70908257044856 -6.222158254808519, 106.70911164386648 -6.222153942174361, 106.709141 -6.2221525, 106.70917035613353 -6.222153942174361, 106.70919942955145 -6.222158254808519, 106.70922794026085 -6.222165396369448, 106.709255613688 -6.222175298080012, 106.70928218332269 -6.222187864581327, 106.70930739328479 -6.222202974851115, 106.70933100078861 -6.222220483369218, 106.70935277848096 -6.222240221519034, 106.70937251663078 -6.222261999211392, 106.70939002514889 -6.22228560671521, 106.70940513541868 -6.222310816677321, 106.70941770191999 -6.222337386312006, 106.70942760363056 -6.222365059739162, 106.70943474519149 -6.222393570448556, 106.70943905782563 -6.222422643866471, 106.7094405 -6.222452))"
813_Citymalltangerang,"POLYGON ((106.6097715 -6.171056, 106.60977005782563 -6.171085356133529, 106.60976574519148 -6.1711144295514435, 106.60975860363055 -6.171142940260838, 106.60974870191998 -6.171170613687994, 106.60973613541867 -6.171197183322679, 106.60972102514889 -6.17122239328479, 106.60970351663077 -6.171246000788607, 106.60968377848096 -6.171267778480965, 106.6096620007886 -6.171287516630782, 106.60963839328478 -6.171305025148885, 106.60961318332268 -6.171320135418672, 106.609586613688 -6.1713327019199875, 106.60955894026084 -6.171342603630552, 106.60953042955144 -6.171349745191481, 106.60950135613352 -6.1713540578256385, 106.609472 -6.1713555, 106.60944264386647 -6.1713540578256385, 106.60941357044855 -6.171349745191481, 106.60938505973915 -6.171342603630552, 106.609357386312 -6.1713327019199875, 106.60933081667731 -6.171320135418672, 106.60930560671521 -6.171305025148885, 106.60928199921139 -6.171287516630782, 106.60926022151904 -6.171267778480965, 106.60924048336922 -6.171246000788607, 106.60922297485111 -6.17122239328479, 106.60920786458132 -6.171197183322679, 106.60919529808001 -6.171170613687994, 106.60918539636944 -6.171142940260838, 106.60917825480851 -6.1711144295514435, 106.60917394217437 -6.171085356133529, 106.6091725 -6.171056, 106.60917394217437 -6.171026643866472, 106.60917825480851 -6.170997570448557, 106.60918539636944 -6.170969059739162, 106.60919529808001 -6.170941386312006, 106.60920786458132 -6.170914816677321, 106.60922297485111 -6.17088960671521, 106.60924048336922 -6.170865999211393, 106.60926022151904 -6.170844221519035, 106.60928199921139 -6.170824483369218, 106.60930560671521 -6.170806974851115, 106.60933081667731 -6.170791864581328, 106.609357386312 -6.170779298080013, 106.60938505973915 -6.170769396369448, 106.60941357044855 -6.170762254808519, 106.60944264386647 -6.170757942174362, 106.609472 -6.1707565, 106.60950135613352 -6.170757942174362, 106.60953042955144 -6.170762254808519, 106.60955894026084 -6.170769396369448, 106.609586613688 -6.170779298080013, 106.60961318332268 -6.170791864581328, 106.60963839328478 -6.170806974851115, 106.6096620007886 -6.170824483369218, 106.60968377848096 -6.170844221519035, 106.60970351663077 -6.170865999211393, 106.60972102514889 -6.17088960671521, 106.60973613541867 -6.170914816677321, 106.60974870191998 -6.170941386312006, 106.60975860363055 -6.170969059739162, 106.60976574519148 -6.170997570448557, 106.60977005782563 -6.171026643866472, 106.6097715 -6.171056))"
814_Rsiaherminatangerang,"POLYGON ((106.6266665 -6.169311, 106.62666505782563 -6.169340356133529, 106.62666074519149 -6.169369429551444, 106.62665360363056 -6.169397940260838, 106.62664370191999 -6.169425613687994, 106.62663113541868 -6.169452183322679, 106.62661602514889 -6.16947739328479, 106.62659851663078 -6.169501000788608, 106.62657877848096 -6.169522778480966, 106.62655700078861 -6.1695425166307825, 106.62653339328479 -6.169560025148885, 106.62650818332268 -6.169575135418673, 106.626481613688 -6.169587701919988, 106.62645394026084 -6.169597603630552, 106.62642542955145 -6.1696047451914815, 106.62639635613353 -6.169609057825639, 106.626367 -6.1696105, 106.62633764386648 -6.169609057825639, 106.62630857044856 -6.1696047451914815, 106.62628005973916 -6.169597603630552, 106.626252386312 -6.169587701919988, 106.62622581667732 -6.169575135418673, 106.62620060671522 -6.169560025148885, 106.6261769992114 -6.1695425166307825, 106.62615522151904 -6.169522778480966, 106.62613548336923 -6.169501000788608, 106.62611797485111 -6.16947739328479, 106.62610286458133 -6.169452183322679, 106.62609029808002 -6.169425613687994, 106.62608039636945 -6.169397940260838, 106.62607325480852 -6.169369429551444, 106.62606894217437 -6.169340356133529, 106.6260675 -6.169311, 106.62606894217437 -6.169281643866472, 106.62607325480852 -6.169252570448557, 106.62608039636945 -6.169224059739163, 106.62609029808002 -6.169196386312007, 106.62610286458133 -6.1691698166773214, 106.62611797485111 -6.169144606715211, 106.62613548336923 -6.169120999211393, 106.62615522151904 -6.169099221519035, 106.6261769992114 -6.169079483369218, 106.62620060671522 -6.1690619748511155, 106.62622581667732 -6.169046864581328, 106.626252386312 -6.169034298080013, 106.62628005973916 -6.169024396369449, 106.62630857044856 -6.169017254808519, 106.62633764386648 -6.169012942174362, 106.626367 -6.169011500000001, 106.62639635613353 -6.169012942174362, 106.62642542955145 -6.169017254808519, 106.62645394026084 -6.169024396369449, 106.626481613688 -6.169034298080013, 106.62650818332268 -6.169046864581328, 106.62653339328479 -6.1690619748511155, 106.62655700078861 -6.169079483369218, 106.62657877848096 -6.169099221519035, 106.62659851663078 -6.169120999211393, 106.62661602514889 -6.169144606715211, 106.62663113541868 -6.1691698166773214, 106.62664370191999 -6.169196386312007, 106.62665360363056 -6.169224059739163, 106.62666074519149 -6.169252570448557, 106.62666505782563 -6.169281643866472, 106.6266665 -6.169311))"
815_Malcilegon,"POLYGON ((106.06427049999999 -6.021115, 106.06426905782563 -6.0211443561335285, 106.06426474519148 -6.021173429551443, 106.06425760363055 -6.021201940260838, 106.06424770191998 -6.021229613687994, 106.06423513541867 -6.021256183322679, 106.06422002514888 -6.02128139328479, 106.06420251663077 -6.021305000788607, 106.06418277848095 -6.021326778480965, 106.0641610007886 -6.021346516630782, 106.06413739328478 -6.021364025148885, 106.06411218332268 -6.021379135418672, 106.064085613688 -6.021391701919987, 106.06405794026084 -6.021401603630552, 106.06402942955144 -6.021408745191481, 106.06400035613352 -6.021413057825638, 106.063971 -6.0214145, 106.06394164386647 -6.021413057825638, 106.06391257044855 -6.021408745191481, 106.06388405973915 -6.021401603630552, 106.063856386312 -6.021391701919987, 106.06382981667731 -6.021379135418672, 106.06380460671521 -6.021364025148885, 106.06378099921139 -6.021346516630782, 106.06375922151904 -6.021326778480965, 106.06373948336922 -6.021305000788607, 106.0637219748511 -6.02128139328479, 106.06370686458132 -6.021256183322679, 106.06369429808001 -6.021229613687994, 106.06368439636944 -6.021201940260838, 106.06367725480851 -6.021173429551443, 106.06367294217436 -6.0211443561335285, 106.0636715 -6.021115, 106.06367294217436 -6.0210856438664715, 106.06367725480851 -6.021056570448557, 106.06368439636944 -6.021028059739162, 106.06369429808001 -6.021000386312006, 106.06370686458132 -6.020973816677321, 106.0637219748511 -6.02094860671521, 106.06373948336922 -6.020924999211393, 106.06375922151904 -6.020903221519035, 106.06378099921139 -6.020883483369218, 106.06380460671521 -6.020865974851115, 106.06382981667731 -6.020850864581328, 106.063856386312 -6.020838298080013, 106.06388405973915 -6.020828396369448, 106.06391257044855 -6.020821254808519, 106.06394164386647 -6.020816942174362, 106.063971 -6.0208155, 106.06400035613352 -6.020816942174362, 106.06402942955144 -6.020821254808519, 106.06405794026084 -6.020828396369448, 106.064085613688 -6.020838298080013, 106.06411218332268 -6.020850864581328, 106.06413739328478 -6.020865974851115, 106.0641610007886 -6.020883483369218, 106.06418277848095 -6.020903221519035, 106.06420251663077 -6.020924999211393, 106.06422002514888 -6.02094860671521, 106.06423513541867 -6.020973816677321, 106.06424770191998 -6.021000386312006, 106.06425760363055 -6.021028059739162, 106.06426474519148 -6.021056570448557, 106.06426905782563 -6.0210856438664715, 106.06427049999999 -6.021115))"
816_Htllediansrg,"POLYGON ((106.17676349999999 -6.121331, 106.17676205782563 -6.121360356133528, 106.17675774519148 -6.121389429551443, 106.17675060363055 -6.121417940260837, 106.17674070191998 -6.121445613687993, 106.17672813541867 -6.121472183322679, 106.17671302514889 -6.121497393284789, 106.17669551663077 -6.121521000788607, 106.17667577848096 -6.121542778480965, 106.1766540007886 -6.121562516630782, 106.17663039328478 -6.1215800251488846, 106.17660518332268 -6.121595135418672, 106.176578613688 -6.121607701919987, 106.17655094026084 -6.121617603630551, 106.17652242955144 -6.121624745191481, 106.17649335613352 -6.121629057825638, 106.176464 -6.121630499999999, 106.17643464386647 -6.121629057825638, 106.17640557044855 -6.121624745191481, 106.17637705973915 -6.121617603630551, 106.176349386312 -6.121607701919987, 106.17632281667731 -6.121595135418672, 106.17629760671521 -6.1215800251488846, 106.17627399921139 -6.121562516630782, 106.17625222151904 -6.121542778480965, 106.17623248336922 -6.121521000788607, 106.1762149748511 -6.121497393284789, 106.17619986458132 -6.121472183322679, 106.17618729808001 -6.121445613687993, 106.17617739636944 -6.121417940260837, 106.17617025480851 -6.121389429551443, 106.17616594217436 -6.121360356133528, 106.1761645 -6.121331, 106.17616594217436 -6.121301643866471, 106.17617025480851 -6.121272570448556, 106.17617739636944 -6.121244059739162, 106.17618729808001 -6.121216386312006, 106.17619986458132 -6.121189816677321, 106.1762149748511 -6.12116460671521, 106.17623248336922 -6.121140999211392, 106.17625222151904 -6.121119221519034, 106.17627399921139 -6.121099483369218, 106.17629760671521 -6.121081974851115, 106.17632281667731 -6.121066864581327, 106.176349386312 -6.121054298080012, 106.17637705973915 -6.121044396369448, 106.17640557044855 -6.121037254808519, 106.17643464386647 -6.121032942174361, 106.176464 -6.1210315, 106.17649335613352 -6.121032942174361, 106.17652242955144 -6.121037254808519, 106.17655094026084 -6.121044396369448, 106.176578613688 -6.121054298080012, 106.17660518332268 -6.121066864581327, 106.17663039328478 -6.121081974851115, 106.1766540007886 -6.121099483369218, 106.17667577848096 -6.121119221519034, 106.17669551663077 -6.121140999211392, 106.17671302514889 -6.12116460671521, 106.17672813541867 -6.121189816677321, 106.17674070191998 -6.121216386312006, 106.17675060363055 -6.121244059739162, 106.17675774519148 -6.121272570448556, 106.17676205782563 -6.121301643866471, 106.17676349999999 -6.121331))"
817_Mallserang,"POLYGON ((106.15403049999999 -6.115773, 106.15402905782562 -6.115802356133528, 106.15402474519148 -6.115831429551443, 106.15401760363055 -6.115859940260838, 106.15400770191998 -6.115887613687994, 106.15399513541867 -6.115914183322679, 106.15398002514888 -6.11593939328479, 106.15396251663077 -6.115963000788607, 106.15394277848095 -6.115984778480965, 106.1539210007886 -6.116004516630782, 106.15389739328478 -6.116022025148885, 106.15387218332268 -6.116037135418672, 106.15384561368799 -6.116049701919987, 106.15381794026084 -6.116059603630552, 106.15378942955144 -6.116066745191481, 106.15376035613352 -6.116071057825638, 106.153731 -6.1160725, 106.15370164386647 -6.116071057825638, 106.15367257044855 -6.116066745191481, 106.15364405973915 -6.116059603630552, 106.153616386312 -6.116049701919987, 106.15358981667731 -6.116037135418672, 106.15356460671521 -6.116022025148885, 106.15354099921139 -6.116004516630782, 106.15351922151903 -6.115984778480965, 106.15349948336922 -6.115963000788607, 106.1534819748511 -6.11593939328479, 106.15346686458132 -6.115914183322679, 106.15345429808 -6.115887613687994, 106.15344439636944 -6.115859940260838, 106.15343725480851 -6.115831429551443, 106.15343294217436 -6.115802356133528, 106.1534315 -6.115773, 106.15343294217436 -6.115743643866471, 106.15343725480851 -6.1157145704485565, 106.15344439636944 -6.115686059739162, 106.15345429808 -6.115658386312006, 106.15346686458132 -6.115631816677321, 106.1534819748511 -6.11560660671521, 106.15349948336922 -6.115582999211393, 106.15351922151903 -6.115561221519035, 106.15354099921139 -6.115541483369218, 106.15356460671521 -6.115523974851115, 106.15358981667731 -6.115508864581328, 106.153616386312 -6.1154962980800125, 106.15364405973915 -6.115486396369448, 106.15367257044855 -6.115479254808519, 106.15370164386647 -6.1154749421743615, 106.153731 -6.1154735, 106.15376035613352 -6.1154749421743615, 106.15378942955144 -6.115479254808519, 106.15381794026084 -6.115486396369448, 106.15384561368799 -6.1154962980800125, 106.15387218332268 -6.115508864581328, 106.15389739328478 -6.115523974851115, 106.1539210007886 -6.115541483369218, 106.15394277848095 -6.115561221519035, 106.15396251663077 -6.115582999211393, 106.15398002514888 -6.11560660671521, 106.15399513541867 -6.115631816677321, 106.15400770191998 -6.115658386312006, 106.15401760363055 -6.115686059739162, 106.15402474519148 -6.1157145704485565, 106.15402905782562 -6.115743643866471, 106.15403049999999 -6.115773))"
818_Rauserangtc,"POLYGON ((106.1683005 -6.109941, 106.16829905782564 -6.109970356133529, 106.16829474519149 -6.1099994295514435, 106.16828760363056 -6.110027940260838, 106.16827770191999 -6.110055613687994, 106.16826513541868 -6.110082183322679, 106.1682500251489 -6.11010739328479, 106.16823251663078 -6.110131000788607, 106.16821277848096 -6.110152778480965, 106.16819100078861 -6.110172516630782, 106.16816739328479 -6.110190025148885, 106.16814218332269 -6.110205135418672, 106.168115613688 -6.1102177019199875, 106.16808794026085 -6.110227603630552, 106.16805942955145 -6.110234745191481, 106.16803035613353 -6.1102390578256385, 106.168001 -6.1102405, 106.16797164386648 -6.1102390578256385, 106.16794257044856 -6.110234745191481, 106.16791405973916 -6.110227603630552, 106.167886386312 -6.1102177019199875, 106.16785981667732 -6.110205135418672, 106.16783460671522 -6.110190025148885, 106.1678109992114 -6.110172516630782, 106.16778922151904 -6.110152778480965, 106.16776948336923 -6.110131000788607, 106.16775197485111 -6.11010739328479, 106.16773686458133 -6.110082183322679, 106.16772429808002 -6.110055613687994, 106.16771439636945 -6.110027940260838, 106.16770725480852 -6.1099994295514435, 106.16770294217437 -6.109970356133529, 106.1677015 -6.109941, 106.16770294217437 -6.109911643866472, 106.16770725480852 -6.109882570448557, 106.16771439636945 -6.109854059739162, 106.16772429808002 -6.109826386312006, 106.16773686458133 -6.109799816677321, 106.16775197485111 -6.10977460671521, 106.16776948336923 -6.109750999211393, 106.16778922151904 -6.109729221519035, 106.1678109992114 -6.109709483369218, 106.16783460671522 -6.109691974851115, 106.16785981667732 -6.109676864581328, 106.167886386312 -6.109664298080013, 106.16791405973916 -6.109654396369448, 106.16794257044856 -6.109647254808519, 106.16797164386648 -6.109642942174362, 106.168001 -6.1096415, 106.16803035613353 -6.109642942174362, 106.16805942955145 -6.109647254808519, 106.16808794026085 -6.109654396369448, 106.168115613688 -6.109664298080013, 106.16814218332269 -6.109676864581328, 106.16816739328479 -6.109691974851115, 106.16819100078861 -6.109709483369218, 106.16821277848096 -6.109729221519035, 106.16823251663078 -6.109750999211393, 106.1682500251489 -6.10977460671521, 106.16826513541868 -6.109799816677321, 106.16827770191999 -6.109826386312006, 106.16828760363056 -6.109854059739162, 106.16829474519149 -6.109882570448557, 106.16829905782564 -6.109911643866472, 106.1683005 -6.109941))"
819_Mallofserang-PWU,"POLYGON ((106.1823455 -6.118915, 106.18234405782563 -6.118944356133529, 106.18233974519148 -6.118973429551444, 106.18233260363056 -6.119001940260838, 106.18232270191999 -6.119029613687994, 106.18231013541867 -6.119056183322679, 106.18229502514889 -6.11908139328479, 106.18227751663078 -6.119105000788608, 106.18225777848096 -6.1191267784809655, 106.1822360007886 -6.119146516630782, 106.18221239328479 -6.119164025148885, 106.18218718332268 -6.119179135418673, 106.182160613688 -6.119191701919988, 106.18213294026084 -6.119201603630552, 106.18210442955144 -6.119208745191481, 106.18207535613352 -6.119213057825639, 106.182046 -6.1192145, 106.18201664386648 -6.119213057825639, 106.18198757044856 -6.119208745191481, 106.18195905973916 -6.119201603630552, 106.181931386312 -6.119191701919988, 106.18190481667732 -6.119179135418673, 106.18187960671521 -6.119164025148885, 106.1818559992114 -6.119146516630782, 106.18183422151904 -6.1191267784809655, 106.18181448336922 -6.119105000788608, 106.18179697485111 -6.11908139328479, 106.18178186458132 -6.119056183322679, 106.18176929808001 -6.119029613687994, 106.18175939636944 -6.119001940260838, 106.18175225480852 -6.118973429551444, 106.18174794217437 -6.118944356133529, 106.1817465 -6.118915, 106.18174794217437 -6.118885643866472, 106.18175225480852 -6.118856570448557, 106.18175939636944 -6.118828059739163, 106.18176929808001 -6.118800386312007, 106.18178186458132 -6.118773816677321, 106.18179697485111 -6.118748606715211, 106.18181448336922 -6.118724999211393, 106.18183422151904 -6.118703221519035, 106.1818559992114 -6.118683483369218, 106.18187960671521 -6.118665974851115, 106.18190481667732 -6.118650864581328, 106.181931386312 -6.118638298080013, 106.18195905973916 -6.1186283963694486, 106.18198757044856 -6.118621254808519, 106.18201664386648 -6.118616942174362, 106.182046 -6.118615500000001, 106.18207535613352 -6.118616942174362, 106.18210442955144 -6.118621254808519, 106.18213294026084 -6.1186283963694486, 106.182160613688 -6.118638298080013, 106.18218718332268 -6.118650864581328, 106.18221239328479 -6.118665974851115, 106.1822360007886 -6.118683483369218, 106.18225777848096 -6.118703221519035, 106.18227751663078 -6.118724999211393, 106.18229502514889 -6.118748606715211, 106.18231013541867 -6.118773816677321, 106.18232270191999 -6.118800386312007, 106.18233260363056 -6.118828059739163, 106.18233974519148 -6.118856570448557, 106.18234405782563 -6.118885643866472, 106.1823455 -6.118915))"
