rsrp-l900-qty,rsrp-l900-avg,compare,WKT,Provinsi,Kabupaten_Kota,Kecamatan,ID_Kecamatan,Luas_Kec_Sq_Km,Unique_XL,Kecamatan_XL,City_XL,Commercial_XL,Clutter_Type
341,-110.0909091,TRUE,"POLYGON ((105.902746 -6.360691, 105.903105 -6.360691, 105.903105 -6.360331, 105.902746 -6.360331, 105.902746 -6.360691))",BANTEN,PANDEGLANG,JIPUT,36_1_16,56.87422772,KAB. PANDEGLANG_jiput,jiput,KAB. PANDEGLANG,P2,Rural
186,-106.016129,TRUE,"POLYGON ((105.902746 -6.613349, 105.903105 -6.613349, 105.903105 -6.612989, 105.902746 -6.612989, 105.902746 -6.613349))",BANTEN,PANDEGLANG,MUNJUL,36_1_8,79.13150374,KAB. PANDEGLANG_munjul,munjul,KAB. PANDEGLANG,P2,Rural
460,-118.2391304,TRUE,"POLYGON ((105.903824 -6.765375, 105.904183 -6.765375, 105.904183 -6.765016, 105.903824 -6.765016, 105.903824 -6.765375))",BANTEN,LEBAK,WANASALAM,36_2_21,115.9143716,KAB. LEBAK_wanasalam,wanasalam,KAB. LEBAK,P2,Rural
161,-117.3913043,TRUE,"POLYGON ((105.904183 -6.227353, 105.904543 -6.227353, 105.904543 -6.226994, 105.904183 -6.226994, 105.904183 -6.227353))",BANTEN,SERANG,CINANGKA,36_4_31,121.7252621,KAB. SERANG_cinangka,cinangka,KAB. SERANG,P2,SubUrban
458,-114.6855895,TRUE,"POLYGON ((105.904183 -6.227713, 105.904543 -6.227713, 105.904543 -6.227353, 105.904183 -6.227353, 105.904183 -6.227713))",BANTEN,SERANG,CINANGKA,36_4_31,121.7252621,KAB. SERANG_cinangka,cinangka,KAB. SERANG,P2,SubUrban
173,-116.7052023,TRUE,"POLYGON ((105.905621 -6.766813, 105.90598 -6.766813, 105.90598 -6.766453, 105.905621 -6.766453, 105.905621 -6.766813))",BANTEN,LEBAK,WANASALAM,36_2_21,115.9143716,KAB. LEBAK_wanasalam,wanasalam,KAB. LEBAK,P2,Rural
159,-117.3144654,TRUE,"POLYGON ((105.907777 -6.397709, 105.908137 -6.397709, 105.908137 -6.397349, 105.907777 -6.397349, 105.907777 -6.397709))",BANTEN,PANDEGLANG,CIKEDAL,36_1_26,25.23288075,KAB. PANDEGLANG_cikedal,cikedal,KAB. PANDEGLANG,P2,SubUrban
1157,-113.4736387,TRUE,"POLYGON ((105.908137 -6.775079, 105.908496 -6.775079, 105.908496 -6.774719, 105.908137 -6.774719, 105.908137 -6.775079))",BANTEN,LEBAK,WANASALAM,36_2_21,115.9143716,KAB. LEBAK_wanasalam,wanasalam,KAB. LEBAK,P2,Rural
225,-121.4044444,TRUE,"POLYGON ((105.911731 -6.338408, 105.91209 -6.338408, 105.91209 -6.338048, 105.911731 -6.338048, 105.911731 -6.338408))",BANTEN,PANDEGLANG,PULOSARI,36_1_32,37.47890984,KAB. PANDEGLANG_pulosari,pulosari,KAB. PANDEGLANG,P2,Rural
572,-121.8444056,TRUE,"POLYGON ((105.911731 -6.338767, 105.91209 -6.338767, 105.91209 -6.338408, 105.911731 -6.338408, 105.911731 -6.338767))",BANTEN,PANDEGLANG,PULOSARI,36_1_32,37.47890984,KAB. PANDEGLANG_pulosari,pulosari,KAB. PANDEGLANG,P2,Rural
288,-117.0069444,TRUE,"POLYGON ((105.913168 -6.643898, 105.913528 -6.643898, 105.913528 -6.643538, 105.913168 -6.643538, 105.913168 -6.643898))",BANTEN,PANDEGLANG,MUNJUL,36_1_8,79.13150374,KAB. PANDEGLANG_munjul,munjul,KAB. PANDEGLANG,P2,Rural
153,-120.1045752,TRUE,"POLYGON ((105.914606 -6.142175, 105.914965 -6.142175, 105.914965 -6.141816, 105.914606 -6.141816, 105.914606 -6.142175))",BANTEN,SERANG,CINANGKA,36_4_31,121.7252621,KAB. SERANG_cinangka,cinangka,KAB. SERANG,P2,SubUrban
156,-110.3205128,TRUE,"POLYGON ((105.915325 -6.338767, 105.915684 -6.338767, 105.915684 -6.338408, 105.915325 -6.338408, 105.915325 -6.338767))",BANTEN,PANDEGLANG,PULOSARI,36_1_32,37.47890984,KAB. PANDEGLANG_pulosari,pulosari,KAB. PANDEGLANG,P2,Rural
250,-115.528,TRUE,"POLYGON ((105.917481 -6.396631, 105.91784 -6.396631, 105.91784 -6.396271, 105.917481 -6.396271, 105.917481 -6.396631))",BANTEN,PANDEGLANG,MENES,36_1_13,22.43212107,KAB. PANDEGLANG_menes,menes,KAB. PANDEGLANG,P2,Rural
334,-107.4700599,TRUE,"POLYGON ((105.919637 -6.417476, 105.919997 -6.417476, 105.919997 -6.417116, 105.919637 -6.417116, 105.919637 -6.417476))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
155,-108.6580645,TRUE,"POLYGON ((105.919997 -6.417476, 105.920356 -6.417476, 105.920356 -6.417116, 105.919997 -6.417116, 105.919997 -6.417476))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
179,-113.0726257,TRUE,"POLYGON ((105.921075 -6.413522, 105.921434 -6.413522, 105.921434 -6.413163, 105.921075 -6.413163, 105.921075 -6.413522))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
155,-115.2193548,TRUE,"POLYGON ((105.921794 -6.39699, 105.922153 -6.39699, 105.922153 -6.396631, 105.921794 -6.396631, 105.921794 -6.39699))",BANTEN,PANDEGLANG,MENES,36_1_13,22.43212107,KAB. PANDEGLANG_menes,menes,KAB. PANDEGLANG,P2,Rural
247,-109.3319838,TRUE,"POLYGON ((105.922513 -6.418195, 105.922872 -6.418195, 105.922872 -6.417835, 105.922513 -6.417835, 105.922513 -6.418195))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
196,-108.6734694,TRUE,"POLYGON ((105.923591 -6.384052, 105.92395 -6.384052, 105.92395 -6.383692, 105.923591 -6.383692, 105.923591 -6.384052))",BANTEN,PANDEGLANG,MENES,36_1_13,22.43212107,KAB. PANDEGLANG_menes,menes,KAB. PANDEGLANG,P2,Rural
533,-109.0243902,TRUE,"POLYGON ((105.926466 -6.077843, 105.926825 -6.077843, 105.926825 -6.077483, 105.926466 -6.077483, 105.926466 -6.077843))",BANTEN,SERANG,ANYAR,36_4_30,61.76384325,KAB. SERANG_anyar,anyar,KAB. SERANG,P2,Rural
372,-115.9704301,TRUE,"POLYGON ((105.927185 -6.8103, 105.927544 -6.8103, 105.927544 -6.809941, 105.927185 -6.809941, 105.927185 -6.8103))",BANTEN,LEBAK,WANASALAM,36_2_21,115.9143716,KAB. LEBAK_wanasalam,wanasalam,KAB. LEBAK,P2,Rural
175,-112.3885714,TRUE,"POLYGON ((105.929341 -6.516311, 105.929701 -6.516311, 105.929701 -6.515951, 105.929341 -6.515951, 105.929341 -6.516311))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
354,-114.5903955,TRUE,"POLYGON ((105.930779 -6.514873, 105.931138 -6.514873, 105.931138 -6.514514, 105.930779 -6.514514, 105.930779 -6.514873))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
161,-114.8385093,TRUE,"POLYGON ((105.931498 -6.514514, 105.931857 -6.514514, 105.931857 -6.514154, 105.931498 -6.514154, 105.931498 -6.514514))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
212,-116.2075472,TRUE,"POLYGON ((105.931857 -6.515951, 105.932216 -6.515951, 105.932216 -6.515592, 105.931857 -6.515592, 105.931857 -6.515951))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
564,-106.5744681,TRUE,"POLYGON ((105.933295 -6.514514, 105.933654 -6.514514, 105.933654 -6.514154, 105.933295 -6.514154, 105.933295 -6.514514))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
187,-115.7860963,TRUE,"POLYGON ((105.933654 -6.369316, 105.934013 -6.369316, 105.934013 -6.368957, 105.933654 -6.368957, 105.933654 -6.369316))",BANTEN,PANDEGLANG,MENES,36_1_13,22.43212107,KAB. PANDEGLANG_menes,menes,KAB. PANDEGLANG,P2,Rural
167,-110.9161677,TRUE,"POLYGON ((105.934013 -6.514154, 105.934373 -6.514154, 105.934373 -6.513795, 105.934013 -6.513795, 105.934013 -6.514154))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
416,-110.3653846,TRUE,"POLYGON ((105.934373 -6.34308, 105.934732 -6.34308, 105.934732 -6.342721, 105.934373 -6.342721, 105.934373 -6.34308))",BANTEN,PANDEGLANG,PULOSARI,36_1_32,37.47890984,KAB. PANDEGLANG_pulosari,pulosari,KAB. PANDEGLANG,P2,Rural
153,-107.5751634,TRUE,"POLYGON ((105.937248 -6.036512, 105.937607 -6.036512, 105.937607 -6.036152, 105.937248 -6.036152, 105.937248 -6.036512))",BANTEN,KOTA CILEGON,CIWANDAN,36_72_4,31.99826321,KOTA CILEGON_ciwandan,ciwandan,KOTA CILEGON,P2,Urban
253,-106.1422925,TRUE,"POLYGON ((105.937967 -6.400584, 105.938326 -6.400584, 105.938326 -6.400225, 105.937967 -6.400225, 105.937967 -6.400584))",BANTEN,PANDEGLANG,MENES,36_1_13,22.43212107,KAB. PANDEGLANG_menes,menes,KAB. PANDEGLANG,P2,Rural
245,-106.8408163,TRUE,"POLYGON ((105.938326 -6.400584, 105.938686 -6.400584, 105.938686 -6.400225, 105.938326 -6.400225, 105.938326 -6.400584))",BANTEN,PANDEGLANG,MENES,36_1_13,22.43212107,KAB. PANDEGLANG_menes,menes,KAB. PANDEGLANG,P2,Rural
386,-117.0310881,TRUE,"POLYGON ((105.939045 -6.194648, 105.939404 -6.194648, 105.939404 -6.194288, 105.939045 -6.194288, 105.939045 -6.194648))",BANTEN,SERANG,PADARINCANG,36_4_29,97.14732877,KAB. SERANG_padarincang,padarincang,KAB. SERANG,P2,Rural
315,-117.0730159,TRUE,"POLYGON ((105.939045 -6.195007, 105.939404 -6.195007, 105.939404 -6.194648, 105.939045 -6.194648, 105.939045 -6.195007))",BANTEN,SERANG,PADARINCANG,36_4_29,97.14732877,KAB. SERANG_padarincang,padarincang,KAB. SERANG,P2,Rural
282,-114.1205674,TRUE,"POLYGON ((105.939404 -6.610474, 105.939764 -6.610474, 105.939764 -6.610114, 105.939404 -6.610114, 105.939404 -6.610474))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
196,-111.6836735,TRUE,"POLYGON ((105.940842 -6.514514, 105.941201 -6.514514, 105.941201 -6.514154, 105.940842 -6.514154, 105.940842 -6.514514))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
162,-115.5185185,TRUE,"POLYGON ((105.941201 -6.423226, 105.941561 -6.423226, 105.941561 -6.422867, 105.941201 -6.422867, 105.941201 -6.423226))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
440,-107.4659091,TRUE,"POLYGON ((105.943717 -6.808503, 105.944077 -6.808503, 105.944077 -6.808144, 105.943717 -6.808144, 105.943717 -6.808503))",BANTEN,LEBAK,WANASALAM,36_2_21,115.9143716,KAB. LEBAK_wanasalam,wanasalam,KAB. LEBAK,P2,Rural
180,-117.7888889,TRUE,"POLYGON ((105.944436 -6.613708, 105.944795 -6.613708, 105.944795 -6.613349, 105.944436 -6.613349, 105.944436 -6.613708))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
351,-110.0512821,TRUE,"POLYGON ((105.944795 -6.202195, 105.945155 -6.202195, 105.945155 -6.201836, 105.944795 -6.201836, 105.944795 -6.202195))",BANTEN,SERANG,PADARINCANG,36_4_29,97.14732877,KAB. SERANG_padarincang,padarincang,KAB. SERANG,P2,Rural
305,-112.3508197,TRUE,"POLYGON ((105.945874 -6.397349, 105.946233 -6.397349, 105.946233 -6.39699, 105.945874 -6.39699, 105.945874 -6.397349))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
245,-117.122449,TRUE,"POLYGON ((105.94803 -6.513795, 105.948389 -6.513795, 105.948389 -6.513436, 105.94803 -6.513436, 105.94803 -6.513795))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
157,-115.0828025,TRUE,"POLYGON ((105.950546 -6.101563, 105.950905 -6.101563, 105.950905 -6.101204, 105.950546 -6.101204, 105.950546 -6.101563))",BANTEN,SERANG,MANCAK,36_4_32,98.92924307,KAB. SERANG_mancak,mancak,KAB. SERANG,P2,Rural
167,-119.3712575,TRUE,"POLYGON ((105.953062 -6.668696, 105.953421 -6.668696, 105.953421 -6.668337, 105.953062 -6.668337, 105.953062 -6.668696))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
193,-112.761658,TRUE,"POLYGON ((105.95414 -6.326188, 105.954499 -6.326188, 105.954499 -6.325829, 105.95414 -6.325829, 105.95414 -6.326188))",BANTEN,PANDEGLANG,PULOSARI,36_1_32,37.47890984,KAB. PANDEGLANG_pulosari,pulosari,KAB. PANDEGLANG,P2,Rural
151,-109.8609272,TRUE,"POLYGON ((105.95414 -6.386927, 105.954499 -6.386927, 105.954499 -6.386567, 105.95414 -6.386567, 105.95414 -6.386927))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
224,-109.6205357,TRUE,"POLYGON ((105.955218 -6.078562, 105.955577 -6.078562, 105.955577 -6.078202, 105.955218 -6.078202, 105.955218 -6.078562))",BANTEN,SERANG,MANCAK,36_4_32,98.92924307,KAB. SERANG_mancak,mancak,KAB. SERANG,P2,Rural
681,-117.1923642,TRUE,"POLYGON ((105.955218 -6.389083, 105.955577 -6.389083, 105.955577 -6.388724, 105.955218 -6.388724, 105.955218 -6.389083))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
168,-111.6369048,TRUE,"POLYGON ((105.955577 -6.086828, 105.955937 -6.086828, 105.955937 -6.086468, 105.955577 -6.086468, 105.955577 -6.086828))",BANTEN,SERANG,ANYAR,36_4_30,61.76384325,KAB. SERANG_anyar,anyar,KAB. SERANG,P2,Rural
674,-115.1854599,TRUE,"POLYGON ((105.956296 -6.60077, 105.956656 -6.60077, 105.956656 -6.60041, 105.956296 -6.60041, 105.956296 -6.60077))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
341,-115.1759531,TRUE,"POLYGON ((105.956296 -6.601129, 105.956656 -6.601129, 105.956656 -6.60077, 105.956296 -6.60077, 105.956296 -6.601129))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
152,-115.6842105,TRUE,"POLYGON ((105.956656 -6.328345, 105.957015 -6.328345, 105.957015 -6.327985, 105.956656 -6.327985, 105.956656 -6.328345))",BANTEN,PANDEGLANG,PULOSARI,36_1_32,37.47890984,KAB. PANDEGLANG_pulosari,pulosari,KAB. PANDEGLANG,P2,Rural
214,-111.635514,TRUE,"POLYGON ((105.957015 -6.382614, 105.957374 -6.382614, 105.957374 -6.382255, 105.957015 -6.382255, 105.957015 -6.382614))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
174,-115.9597701,TRUE,"POLYGON ((105.957374 -6.327266, 105.957734 -6.327266, 105.957734 -6.326907, 105.957374 -6.326907, 105.957374 -6.327266))",BANTEN,PANDEGLANG,PULOSARI,36_1_32,37.47890984,KAB. PANDEGLANG_pulosari,pulosari,KAB. PANDEGLANG,P2,Rural
353,-107.5439093,TRUE,"POLYGON ((105.958812 -6.124205, 105.959171 -6.124205, 105.959171 -6.123846, 105.958812 -6.123846, 105.958812 -6.124205))",BANTEN,SERANG,MANCAK,36_4_32,98.92924307,KAB. SERANG_mancak,mancak,KAB. SERANG,P2,Rural
219,-114.8173516,TRUE,"POLYGON ((105.959171 -6.558361, 105.959531 -6.558361, 105.959531 -6.558001, 105.959171 -6.558001, 105.959171 -6.558361))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
165,-114.4606061,TRUE,"POLYGON ((105.959531 -6.79844, 105.95989 -6.79844, 105.95989 -6.79808, 105.959531 -6.79808, 105.959531 -6.79844))",BANTEN,LEBAK,WANASALAM,36_2_21,115.9143716,KAB. LEBAK_wanasalam,wanasalam,KAB. LEBAK,P2,Rural
161,-105.3726708,TRUE,"POLYGON ((105.962047 -6.026089, 105.962406 -6.026089, 105.962406 -6.02573, 105.962047 -6.02573, 105.962047 -6.026089))",BANTEN,KOTA CILEGON,CIWANDAN,36_72_4,31.99826321,KOTA CILEGON_ciwandan,ciwandan,KOTA CILEGON,P2,Urban
179,-109.3687151,TRUE,"POLYGON ((105.962047 -6.086828, 105.962406 -6.086828, 105.962406 -6.086468, 105.962047 -6.086468, 105.962047 -6.086828))",BANTEN,SERANG,MANCAK,36_4_32,98.92924307,KAB. SERANG_mancak,mancak,KAB. SERANG,P2,Rural
596,-116.5671141,TRUE,"POLYGON ((105.962765 -6.370394, 105.963125 -6.370394, 105.963125 -6.370035, 105.962765 -6.370035, 105.962765 -6.370394))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
221,-109.7375566,TRUE,"POLYGON ((105.964562 -6.595019, 105.964922 -6.595019, 105.964922 -6.59466, 105.964562 -6.59466, 105.964562 -6.595019))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
243,-116.1646091,TRUE,"POLYGON ((105.966 -6.092219, 105.966359 -6.092219, 105.966359 -6.091859, 105.966 -6.091859, 105.966 -6.092219))",BANTEN,SERANG,MANCAK,36_4_32,98.92924307,KAB. SERANG_mancak,mancak,KAB. SERANG,P2,Rural
155,-109.0322581,TRUE,"POLYGON ((105.966719 -6.285576, 105.967078 -6.285576, 105.967078 -6.285217, 105.966719 -6.285217, 105.966719 -6.285576))",BANTEN,PANDEGLANG,MANDALAWANGI,36_1_17,84.26431932,KAB. PANDEGLANG_mandalawangi,mandalawangi,KAB. PANDEGLANG,P2,Rural
201,-109.7960199,TRUE,"POLYGON ((105.967078 -6.045137, 105.967438 -6.045137, 105.967438 -6.044778, 105.967078 -6.044778, 105.967078 -6.045137))",BANTEN,KOTA CILEGON,CIWANDAN,36_72_4,31.99826321,KOTA CILEGON_ciwandan,ciwandan,KOTA CILEGON,P2,Urban
223,-106.67713,TRUE,"POLYGON ((105.972829 -6.514154, 105.973188 -6.514154, 105.973188 -6.513795, 105.972829 -6.513795, 105.972829 -6.514154))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
151,-115.8145695,TRUE,"POLYGON ((105.973188 -6.638866, 105.973547 -6.638866, 105.973547 -6.638507, 105.973188 -6.638507, 105.973188 -6.638866))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
196,-105.7908163,TRUE,"POLYGON ((105.974266 -6.044059, 105.974626 -6.044059, 105.974626 -6.0437, 105.974266 -6.0437, 105.974266 -6.044059))",BANTEN,KOTA CILEGON,CIWANDAN,36_72_4,31.99826321,KOTA CILEGON_ciwandan,ciwandan,KOTA CILEGON,P2,Urban
179,-111.9944134,TRUE,"POLYGON ((105.974626 -6.595738, 105.974985 -6.595738, 105.974985 -6.595379, 105.974626 -6.595379, 105.974626 -6.595738))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
176,-114.1875,TRUE,"POLYGON ((105.97786 -6.084671, 105.97822 -6.084671, 105.97822 -6.084312, 105.97786 -6.084312, 105.97786 -6.084671))",BANTEN,SERANG,MANCAK,36_4_32,98.92924307,KAB. SERANG_mancak,mancak,KAB. SERANG,P2,Rural
352,-120.4119318,TRUE,"POLYGON ((105.97822 -6.315406, 105.978579 -6.315406, 105.978579 -6.315047, 105.97822 -6.315047, 105.97822 -6.315406))",BANTEN,PANDEGLANG,MANDALAWANGI,36_1_17,84.26431932,KAB. PANDEGLANG_mandalawangi,mandalawangi,KAB. PANDEGLANG,P2,Rural
168,-112.0178571,TRUE,"POLYGON ((105.979298 -6.119893, 105.979657 -6.119893, 105.979657 -6.119533, 105.979298 -6.119533, 105.979298 -6.119893))",BANTEN,SERANG,MANCAK,36_4_32,98.92924307,KAB. SERANG_mancak,mancak,KAB. SERANG,P2,Rural
202,-111.6534653,TRUE,"POLYGON ((105.985048 -6.579206, 105.985408 -6.579206, 105.985408 -6.578846, 105.985048 -6.578846, 105.985048 -6.579206))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
242,-105.9090909,TRUE,"POLYGON ((105.985767 -6.527452, 105.986126 -6.527452, 105.986126 -6.527093, 105.985767 -6.527093, 105.985767 -6.527452))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
168,-119.0178571,TRUE,"POLYGON ((105.987923 -6.635632, 105.988283 -6.635632, 105.988283 -6.635272, 105.987923 -6.635272, 105.987923 -6.635632))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
754,-116.3236074,TRUE,"POLYGON ((105.988283 -6.799877, 105.988642 -6.799877, 105.988642 -6.799518, 105.988283 -6.799518, 105.988283 -6.799877))",BANTEN,LEBAK,MALINGPING,36_2_1,110.4624136,KAB. LEBAK_malingping,malingping,KAB. LEBAK,P2,Rural
324,-113.5401235,TRUE,"POLYGON ((105.989002 -6.503372, 105.989361 -6.503372, 105.989361 -6.503013, 105.989002 -6.503013, 105.989002 -6.503372))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
226,-108.2876106,TRUE,"POLYGON ((105.990439 -5.979008, 105.990799 -5.979008, 105.990799 -5.978648, 105.990439 -5.978648, 105.990439 -5.979008))",,,,,,,,,,
232,-105.512931,TRUE,"POLYGON ((105.990439 -5.979367, 105.990799 -5.979367, 105.990799 -5.979008, 105.990439 -5.979008, 105.990439 -5.979367))",,,,,,,,,,
202,-112.0148515,TRUE,"POLYGON ((105.990439 -6.29492, 105.990799 -6.29492, 105.990799 -6.294561, 105.990439 -6.294561, 105.990439 -6.29492))",BANTEN,PANDEGLANG,MANDALAWANGI,36_1_17,84.26431932,KAB. PANDEGLANG_mandalawangi,mandalawangi,KAB. PANDEGLANG,P2,Rural
231,-105.1082251,TRUE,"POLYGON ((105.990799 -5.979008, 105.991158 -5.979008, 105.991158 -5.978648, 105.990799 -5.978648, 105.990799 -5.979008))",,,,,,,,,,
175,-109.56,TRUE,"POLYGON ((105.991877 -6.538594, 105.992236 -6.538594, 105.992236 -6.538234, 105.991877 -6.538234, 105.991877 -6.538594))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
200,-108.59,TRUE,"POLYGON ((105.992596 -6.539672, 105.992955 -6.539672, 105.992955 -6.539312, 105.992596 -6.539312, 105.992596 -6.539672))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
158,-113.9240506,TRUE,"POLYGON ((105.992955 -6.25898, 105.993314 -6.25898, 105.993314 -6.258621, 105.992955 -6.258621, 105.992955 -6.25898))",BANTEN,SERANG,CIOMAS,36_4_27,55.62838214,KAB. SERANG_ciomas,ciomas,KAB. SERANG,P2,Rural
185,-111.6054054,TRUE,"POLYGON ((105.992955 -6.539312, 105.993314 -6.539312, 105.993314 -6.538953, 105.992955 -6.538953, 105.992955 -6.539312))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
194,-105.5670103,TRUE,"POLYGON ((105.993674 -6.539312, 105.994033 -6.539312, 105.994033 -6.538953, 105.993674 -6.538953, 105.993674 -6.539312))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
158,-110.5126582,TRUE,"POLYGON ((105.994393 -6.305343, 105.994752 -6.305343, 105.994752 -6.304984, 105.994393 -6.304984, 105.994393 -6.305343))",BANTEN,PANDEGLANG,MANDALAWANGI,36_1_17,84.26431932,KAB. PANDEGLANG_mandalawangi,mandalawangi,KAB. PANDEGLANG,P2,Rural
167,-114.497006,TRUE,"POLYGON ((105.994752 -6.305343, 105.995111 -6.305343, 105.995111 -6.304984, 105.994752 -6.304984, 105.994752 -6.305343))",BANTEN,PANDEGLANG,MANDALAWANGI,36_1_17,84.26431932,KAB. PANDEGLANG_mandalawangi,mandalawangi,KAB. PANDEGLANG,P2,Rural
351,-107.9487179,TRUE,"POLYGON ((105.994752 -6.54075, 105.995111 -6.54075, 105.995111 -6.540391, 105.994752 -6.540391, 105.994752 -6.54075))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
333,-114.8978979,TRUE,"POLYGON ((105.994752 -6.565908, 105.995111 -6.565908, 105.995111 -6.565549, 105.994752 -6.565549, 105.994752 -6.565908))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
179,-108.4804469,TRUE,"POLYGON ((105.995111 -6.540031, 105.995471 -6.540031, 105.995471 -6.539672, 105.995111 -6.539672, 105.995111 -6.540031))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
