rsrp-combined-qty,rsrp-combined-avg,compare,geometry,Tower ID,Frequency System,Longitude,Latitude,distance_existing,Planning ID,Lat,Long,distance_new,Provinsi,Kabupaten_Kota,Kecamatan,ID_Kecamatan,Luas_Kec_Sq_Km,Unique_XL,Kecamatan_XL,City_XL,Commercial_XL,Clutter_Type
3365,-105.2505201,TRUE,"POLYGON ((107.27206 -6.293483, 107.272419 -6.293483, 107.272419 -6.293123, 107.27206 -6.293123, 107.27206 -6.293483))",,,,,,,,,,JAWA BARAT,KARAWANG,TELUKJAMBE TIMUR,32_15_3,44.46999196,KAB. KARAWANG_telukjambe timur,telukjambe timur,KAB. KARAWANG,P1,Urban
3363,-105.9738329,TRUE,"POLYGON ((107.356878 -6.421789, 107.357237 -6.421789, 107.357237 -6.421429, 107.356878 -6.421429, 107.356878 -6.421789))",,,,,,,,,,JAWA BARAT,KARAWANG,CIAMPEL,32_15_4,117.8533985,KAB. KARAWANG_ciampel,ciampel,KAB. KARAWANG,P2,SubUrban
3362,-105.4669839,TRUE,"POLYGON ((105.901667 -6.359612, 105.902027 -6.359612, 105.902027 -6.359253, 105.901667 -6.359253, 105.901667 -6.359612))",,,,,,,,,,BANTEN,PANDEGLANG,JIPUT,36_1_16,56.87422772,KAB. PANDEGLANG_jiput,jiput,KAB. PANDEGLANG,P2,Rural
3362,-110.8542534,TRUE,"POLYGON ((107.371973 -6.317203, 107.372332 -6.317203, 107.372332 -6.316844, 107.371973 -6.316844, 107.371973 -6.317203))",,,,,,,,,,JAWA BARAT,KARAWANG,MAJALAYA,32_15_21,33.34815694,KAB. KARAWANG_majalaya,majalaya,KAB. KARAWANG,P2,SubUrban
3362,-105.4470553,TRUE,"POLYGON ((107.384552 -6.347393, 107.384911 -6.347393, 107.384911 -6.347033, 107.384552 -6.347033, 107.384552 -6.347393))",,,,,,,,,,JAWA BARAT,KARAWANG,KLARI,32_15_5,73.49306609,KAB. KARAWANG_klari,klari,KAB. KARAWANG,P1,Urban
3361,-110.6453436,TRUE,"POLYGON ((106.147497 -6.370035, 106.147856 -6.370035, 106.147856 -6.369676, 106.147497 -6.369676, 106.147497 -6.370035))",,,,,,,,,,BANTEN,LEBAK,CIKULUR,36_2_17,61.19117245,KAB. LEBAK_cikulur,cikulur,KAB. LEBAK,P2,Rural
3361,-111.9404939,TRUE,"POLYGON ((106.718943 -6.623771, 106.719302 -6.623771, 106.719302 -6.623412, 106.718943 -6.623412, 106.718943 -6.623771))",,,,,,,,,,JAWA BARAT,BOGOR,DRAMAGA,32_1_30,25.71261385,KAB. BOGOR_dramaga,dramaga,KAB. BOGOR,P2,Urban
3361,-105.9065754,TRUE,"POLYGON ((107.065764 -6.197882, 107.066123 -6.197882, 107.066123 -6.197523, 107.065764 -6.197523, 107.065764 -6.197882))",,,,,,,,,,JAWA BARAT,BEKASI,TAMBUN UTARA,32_16_5,35.03443441,KAB. BEKASI_tambun utara,tambun utara,KAB. BEKASI,P1,Urban
3361,-105.3254984,TRUE,"POLYGON ((107.180413 -6.37902, 107.180772 -6.37902, 107.180772 -6.378661, 107.180413 -6.378661, 107.180413 -6.37902))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG PUSAT,32_16_20,53.69008019,KAB. BEKASI_cikarang pusat,cikarang pusat,KAB. BEKASI,P2,Urban
3361,-113.1969652,TRUE,"POLYGON ((107.192992 -6.355659, 107.193351 -6.355659, 107.193351 -6.3553, 107.192992 -6.3553, 107.192992 -6.355659))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG PUSAT,32_16_20,53.69008019,KAB. BEKASI_cikarang pusat,cikarang pusat,KAB. BEKASI,P2,Urban
3360,-106.9636905,TRUE,"POLYGON ((107.172506 -6.395552, 107.172865 -6.395552, 107.172865 -6.395193, 107.172506 -6.395193, 107.172506 -6.395552))",,,,,,,,,,JAWA BARAT,BEKASI,SERANG BARU,32_16_21,59.41833543,KAB. BEKASI_serang baru,serang baru,KAB. BEKASI,P2,SubUrban
3359,-106.6796666,TRUE,"POLYGON ((107.189038 -6.264371, 107.189398 -6.264371, 107.189398 -6.264012, 107.189038 -6.264012, 107.189038 -6.264371))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG UTARA,32_16_9,40.13444844,KAB. BEKASI_cikarang utara,cikarang utara,KAB. BEKASI,P1,Urban
3358,-106.1497915,TRUE,"POLYGON ((107.115002 -6.342002, 107.115361 -6.342002, 107.115361 -6.341642, 107.115002 -6.341642, 107.115002 -6.342002))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
3358,-114.6655747,TRUE,"POLYGON ((107.27206 -6.165896, 107.272419 -6.165896, 107.272419 -6.165536, 107.27206 -6.165536, 107.27206 -6.165896))",,,,,,,,,,JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
3358,-105.3275759,TRUE,"POLYGON ((107.289311 -6.177037, 107.28967 -6.177037, 107.28967 -6.176678, 107.289311 -6.176678, 107.289311 -6.177037))",,,,,,,,,,JAWA BARAT,KARAWANG,RENGASDENGKLOK,32_15_6,41.04474786,KAB. KARAWANG_rengasdengklok,rengasdengklok,KAB. KARAWANG,P1,SubUrban
3357,-116.8588025,TRUE,"POLYGON ((107.508545 -6.369676, 107.508904 -6.369676, 107.508904 -6.369316, 107.508545 -6.369316, 107.508545 -6.369676))",,,,,,,,,,JAWA BARAT,KARAWANG,JATISARI,32_15_14,55.56644806,KAB. KARAWANG_jatisari,jatisari,KAB. KARAWANG,P2,SubUrban
3356,-108.2559595,TRUE,"POLYGON ((106.622264 -6.374348, 106.622624 -6.374348, 106.622624 -6.373988, 106.622264 -6.373988, 106.622264 -6.374348))",,,,,,,,,,JAWA BARAT,BOGOR,RUMPIN,32_1_18,139.7419831,KAB. BOGOR_rumpin,rumpin,KAB. BOGOR,P2,Rural
3355,-105.6721311,TRUE,"POLYGON ((105.994752 -6.54075, 105.995111 -6.54075, 105.995111 -6.540391, 105.994752 -6.540391, 105.994752 -6.54075))",,,,,,,,,,BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
3354,-111.7516398,TRUE,"POLYGON ((106.407703 -6.272278, 106.408062 -6.272278, 106.408062 -6.271919, 106.407703 -6.271919, 106.407703 -6.272278))",,,,,,,,,,BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
3353,-107.4912019,TRUE,"POLYGON ((107.458948 -6.327266, 107.459307 -6.327266, 107.459307 -6.326907, 107.458948 -6.326907, 107.458948 -6.327266))",,,,,,,,,,JAWA BARAT,KARAWANG,TIRTAMULYA,32_15_16,47.67674742,KAB. KARAWANG_tirtamulya,tirtamulya,KAB. KARAWANG,P2,SubUrban
3352,-105.2437351,TRUE,"POLYGON ((107.380598 -6.344877, 107.380958 -6.344877, 107.380958 -6.344518, 107.380598 -6.344518, 107.380598 -6.344877))",,,,,,,,,,JAWA BARAT,KARAWANG,KLARI,32_15_5,73.49306609,KAB. KARAWANG_klari,klari,KAB. KARAWANG,P1,Urban
3351,-105.2062071,TRUE,"POLYGON ((106.762071 -6.532124, 106.76243 -6.532124, 106.76243 -6.531765, 106.762071 -6.531765, 106.762071 -6.532124))",,,,,,,,,,JAWA BARAT,BOGOR,KEMANG,32_1_12,33.82029836,KAB. BOGOR_kemang,kemang,KAB. BOGOR,P2,SubUrban
3351,-106.5723665,TRUE,"POLYGON ((106.792261 -6.669056, 106.79262 -6.669056, 106.79262 -6.668696, 106.792261 -6.668696, 106.792261 -6.669056))",,,,,,,,,,JAWA BARAT,BOGOR,CIJERUK,32_1_28,47.02210672,KAB. BOGOR_cijeruk,cijeruk,KAB. BOGOR,P2,SubUrban
3350,-118.2907463,TRUE,"POLYGON ((105.910293 -6.35494, 105.910652 -6.35494, 105.910652 -6.354581, 105.910293 -6.354581, 105.910293 -6.35494))",,,,,,,,,,BANTEN,PANDEGLANG,JIPUT,36_1_16,56.87422772,KAB. PANDEGLANG_jiput,jiput,KAB. PANDEGLANG,P2,Rural
3350,-110.9447761,TRUE,"POLYGON ((107.426961 -6.345955, 107.42732 -6.345955, 107.42732 -6.345596, 107.426961 -6.345596, 107.426961 -6.345955))",,,,,,,,,,JAWA BARAT,KARAWANG,TIRTAMULYA,32_15_16,47.67674742,KAB. KARAWANG_tirtamulya,tirtamulya,KAB. KARAWANG,P2,SubUrban
3348,-106.4817802,TRUE,"POLYGON ((106.373919 -6.036871, 106.374278 -6.036871, 106.374278 -6.036512, 106.373919 -6.036512, 106.373919 -6.036871))",,,,,,,,,,BANTEN,SERANG,TANARA,36_4_14,45.73661595,KAB. SERANG_tanara,tanara,KAB. SERANG,P2,SubUrban
3348,-110.7508961,TRUE,"POLYGON ((106.385779 -6.263653, 106.386139 -6.263653, 106.386139 -6.263293, 106.385779 -6.263293, 106.385779 -6.263653))",,,,,,,,,,BANTEN,SERANG,KOPO,36_4_25,37.47310263,KAB. SERANG_kopo,kopo,KAB. SERANG,P2,SubUrban
3348,-106.5943847,TRUE,"POLYGON ((107.153458 -6.339845, 107.153817 -6.339845, 107.153817 -6.339486, 107.153458 -6.339486, 107.153458 -6.339845))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
3348,-105.2004182,TRUE,"POLYGON ((107.566049 -6.258621, 107.566408 -6.258621, 107.566408 -6.258262, 107.566049 -6.258262, 107.566049 -6.258621))",,,,,,,,,,JAWA BARAT,KARAWANG,CILAMAYA WETAN,32_15_15,75.25866445,KAB. KARAWANG_cilamaya wetan,cilamaya wetan,KAB. KARAWANG,P2,SubUrban
3343,-109.1154652,TRUE,"POLYGON ((106.859828 -6.874633, 106.860187 -6.874633, 106.860187 -6.874273, 106.859828 -6.874273, 106.859828 -6.874633))",,,,,,,,,,JAWA BARAT,SUKABUMI,CARINGIN,32_2_31,37.52013724,KAB. SUKABUMI_caringin,caringin,KAB. SUKABUMI,P2,SubUrban
3343,-107.8970984,TRUE,"POLYGON ((107.162443 -6.106595, 107.162802 -6.106595, 107.162802 -6.106235, 107.162443 -6.106235, 107.162443 -6.106595))",,,,,,,,,,JAWA BARAT,BEKASI,SUKAKARYA,32_16_14,48.55052981,KAB. BEKASI_sukakarya,sukakarya,KAB. BEKASI,P2,SubUrban
3343,-106.2390069,TRUE,"POLYGON ((107.351128 -6.273716, 107.351487 -6.273716, 107.351487 -6.273356, 107.351128 -6.273356, 107.351128 -6.273716))",,,,,,,,,,JAWA BARAT,KARAWANG,KARAWANG TIMUR,32_15_26,29.52810473,KAB. KARAWANG_karawang timur,karawang timur,KAB. KARAWANG,P1,Urban
3342,-108.1433273,TRUE,"POLYGON ((106.286944 -6.016745, 106.287304 -6.016745, 106.287304 -6.016385, 106.286944 -6.016385, 106.286944 -6.016745))",,,,,,,,,,BANTEN,SERANG,PONTANG,36_4_12,62.75487099,KAB. SERANG_pontang,pontang,KAB. SERANG,P2,SubUrban
3340,-106.8661677,TRUE,"POLYGON ((106.546431 -6.380458, 106.54679 -6.380458, 106.54679 -6.380098, 106.546431 -6.380098, 106.546431 -6.380458))",,,,,,,,,,JAWA BARAT,BOGOR,PARUNG PANJANG,32_1_20,71.20808268,KAB. BOGOR_parung panjang,parung panjang,KAB. BOGOR,P2,SubUrban
3339,-107.6091644,TRUE,"POLYGON ((106.727209 -6.479652, 106.727569 -6.479652, 106.727569 -6.479293, 106.727209 -6.479293, 106.727209 -6.479652))",,,,,,,,,,JAWA BARAT,BOGOR,KEMANG,32_1_12,33.82029836,KAB. BOGOR_kemang,kemang,KAB. BOGOR,P2,SubUrban
3338,-110.0497304,TRUE,"POLYGON ((106.170858 -6.326548, 106.171217 -6.326548, 106.171217 -6.326188, 106.170858 -6.326188, 106.170858 -6.326548))",,,,,,,,,,BANTEN,LEBAK,WARUNGGUNUNG,36_2_15,48.37223957,KAB. LEBAK_warunggunung,warunggunung,KAB. LEBAK,P2,Rural
3338,-106.5814859,TRUE,"POLYGON ((106.210033 -6.262934, 106.210392 -6.262934, 106.210392 -6.262574, 106.210033 -6.262574, 106.210033 -6.262934))",,,,,,,,,,BANTEN,SERANG,PETIR,36_4_19,49.62682951,KAB. SERANG_petir,petir,KAB. SERANG,P2,Rural
3338,-105.1054524,TRUE,"POLYGON ((106.98454 -6.105876, 106.984899 -6.105876, 106.984899 -6.105517, 106.98454 -6.105517, 106.98454 -6.105876))",,,,,,,,,,JAWA BARAT,BEKASI,TARUMA JAYA,32_16_1,55.40869344,KAB. BEKASI_taruma jaya,taruma jaya,KAB. BEKASI,P2,SubUrban
3334,-105.8707259,TRUE,"POLYGON ((107.132612 -6.352424, 107.132972 -6.352424, 107.132972 -6.352065, 107.132612 -6.352065, 107.132612 -6.352424))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
3332,-107.0063025,TRUE,"POLYGON ((105.934373 -6.231666, 105.934732 -6.231666, 105.934732 -6.231307, 105.934373 -6.231307, 105.934373 -6.231666))",,,,,,,,,,BANTEN,SERANG,PADARINCANG,36_4_29,97.14732877,KAB. SERANG_padarincang,padarincang,KAB. SERANG,P2,Rural
3332,-115.0543217,TRUE,"POLYGON ((106.38506 -6.368238, 106.38542 -6.368238, 106.38542 -6.367879, 106.38506 -6.367879, 106.38506 -6.368238))",,,,,,,,,,BANTEN,LEBAK,MAJA,36_2_13,79.03635945,KAB. LEBAK_maja,maja,KAB. LEBAK,P2,SubUrban
3331,-105.8438907,TRUE,"POLYGON ((107.121471 -6.293483, 107.12183 -6.293483, 107.12183 -6.293123, 107.121471 -6.293123, 107.121471 -6.293483))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG UTARA,32_16_9,40.13444844,KAB. BEKASI_cikarang utara,cikarang utara,KAB. BEKASI,P1,Urban
3331,-111.1570099,TRUE,"POLYGON ((107.205571 -6.363566, 107.20593 -6.363566, 107.20593 -6.363206, 107.205571 -6.363206, 107.205571 -6.363566))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG PUSAT,32_16_20,53.69008019,KAB. BEKASI_cikarang pusat,cikarang pusat,KAB. BEKASI,P2,Urban
3330,-110.4561562,TRUE,"POLYGON ((106.751289 -6.643179, 106.751648 -6.643179, 106.751648 -6.64282, 106.751289 -6.64282, 106.751289 -6.643179))",,,,,,,,,,JAWA BARAT,BOGOR,TAMANSARI,32_1_31,40.45680271,KAB. BOGOR_tamansari,tamansari,KAB. BOGOR,P2,SubUrban
3330,-113.6372372,TRUE,"POLYGON ((106.768181 -6.47498, 106.76854 -6.47498, 106.76854 -6.47462, 106.768181 -6.47462, 106.768181 -6.47498))",,,,,,,,,,JAWA BARAT,BOGOR,TAJURHALANG,32_1_37,30.71886177,KAB. BOGOR_tajurhalang,tajurhalang,KAB. BOGOR,P2,SubUrban
3330,-107.7351351,TRUE,"POLYGON ((106.803761 -6.793049, 106.804121 -6.793049, 106.804121 -6.792689, 106.803761 -6.792689, 106.803761 -6.793049))",,,,,,,,,,JAWA BARAT,SUKABUMI,CIAMBAR,32_2_47,56.56013467,KAB. SUKABUMI_ciambar,ciambar,KAB. SUKABUMI,P2,Rural
3330,-107.7294294,TRUE,"POLYGON ((106.874204 -6.563752, 106.874563 -6.563752, 106.874563 -6.563392, 106.874204 -6.563392, 106.874204 -6.563752))",,,,,,,,,,JAWA BARAT,BOGOR,BABAKAN MADANG,32_1_5,92.55187325,KAB. BOGOR_babakan madang,babakan madang,KAB. BOGOR,P1,Urban
3330,-105.5837838,TRUE,"POLYGON ((107.125424 -6.183866, 107.125784 -6.183866, 107.125784 -6.183506, 107.125424 -6.183506, 107.125424 -6.183866))",,,,,,,,,,JAWA BARAT,BEKASI,TAMBELANG,32_16_4,34.95664724,KAB. BEKASI_tambelang,tambelang,KAB. BEKASI,P2,SubUrban
3330,-110.3342342,TRUE,"POLYGON ((107.292545 -6.022495, 107.292905 -6.022495, 107.292905 -6.022136, 107.292545 -6.022136, 107.292545 -6.022495))",,,,,,,,,,JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
3329,-105.556924,TRUE,"POLYGON ((106.354871 -6.051607, 106.35523 -6.051607, 106.35523 -6.051247, 106.354871 -6.051247, 106.354871 -6.051607))",,,,,,,,,,,,,,,,,,,
3329,-111.7786122,TRUE,"POLYGON ((106.846171 -6.871039, 106.84653 -6.871039, 106.84653 -6.870679, 106.846171 -6.870679, 106.846171 -6.871039))",,,,,,,,,,JAWA BARAT,SUKABUMI,NAGRAK,32_2_12,68.95516616,KAB. SUKABUMI_nagrak,nagrak,KAB. SUKABUMI,P2,Urban
3329,-108.7344548,TRUE,"POLYGON ((107.225697 -6.412444, 107.226056 -6.412444, 107.226056 -6.412085, 107.225697 -6.412085, 107.225697 -6.412444))",,,,,,,,,,JAWA BARAT,KARAWANG,PANGKALAN,32_15_2,98.17812606,KAB. KARAWANG_pangkalan,pangkalan,KAB. KARAWANG,P2,SubUrban
3328,-106.6757813,TRUE,"POLYGON ((107.071155 -6.406694, 107.071514 -6.406694, 107.071514 -6.406334, 107.071155 -6.406334, 107.071155 -6.406694))",,,,,,,,,,JAWA BARAT,BEKASI,SERANG BARU,32_16_21,59.41833543,KAB. BEKASI_serang baru,serang baru,KAB. BEKASI,P2,SubUrban
3327,-109.1863541,TRUE,"POLYGON ((107.203414 -6.1871, 107.203774 -6.1871, 107.203774 -6.186741, 107.203414 -6.186741, 107.203414 -6.1871))",,,,,,,,,,JAWA BARAT,BEKASI,SUKAKARYA,32_16_14,48.55052981,KAB. BEKASI_sukakarya,sukakarya,KAB. BEKASI,P2,SubUrban
3325,-115.284812,TRUE,"POLYGON ((107.18796 -6.265809, 107.188319 -6.265809, 107.188319 -6.26545, 107.18796 -6.26545, 107.18796 -6.265809))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG UTARA,32_16_9,40.13444844,KAB. BEKASI_cikarang utara,cikarang utara,KAB. BEKASI,P1,Urban
3324,-109.6669675,TRUE,"POLYGON ((107.400365 -6.37327, 107.400725 -6.37327, 107.400725 -6.37291, 107.400365 -6.37291, 107.400365 -6.37327))",,,,,,,,,,JAWA BARAT,KARAWANG,PURWASARI,32_15_29,31.80026019,KAB. KARAWANG_purwasari,purwasari,KAB. KARAWANG,P2,SubUrban
3323,-107.6614505,TRUE,"POLYGON ((107.085172 -6.400225, 107.085531 -6.400225, 107.085531 -6.399865, 107.085172 -6.399865, 107.085172 -6.400225))",,,,,,,,,,JAWA BARAT,BEKASI,SERANG BARU,32_16_21,59.41833543,KAB. BEKASI_serang baru,serang baru,KAB. BEKASI,P2,SubUrban
3322,-106.3293197,TRUE,"POLYGON ((106.773212 -6.500857, 106.773572 -6.500857, 106.773572 -6.500497, 106.773212 -6.500497, 106.773212 -6.500857))",,,,,,,,,,JAWA BARAT,BOGOR,BOJONG GEDE,32_1_13,29.42146665,KAB. BOGOR_bojong gede,bojong gede,KAB. BOGOR,P2,Urban
3322,-115.4963877,TRUE,"POLYGON ((106.970523 -6.141097, 106.970882 -6.141097, 106.970882 -6.140738, 106.970523 -6.140738, 106.970523 -6.141097))",,,,,,,,,,DKI JAKARTA,JAKARTA UTARA,CILINCING,31_72_4,41.39118006,KOTA JAKARTA UTARA_cilincing,cilincing,KOTA JAKARTA UTARA,P1,DenseUrban
3322,-116.5009031,TRUE,"POLYGON ((107.091281 -6.200758, 107.091641 -6.200758, 107.091641 -6.200398, 107.091281 -6.200398, 107.091281 -6.200758))",,,,,,,,,,JAWA BARAT,BEKASI,CIBITUNG,32_16_7,44.29257541,KAB. BEKASI_cibitung,cibitung,KAB. BEKASI,P2,Urban
3321,-111.4209575,TRUE,"POLYGON ((105.95378 -6.386567, 105.95414 -6.386567, 105.95414 -6.386208, 105.95378 -6.386208, 105.95378 -6.386567))",,,,,,,,,,BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
3321,-108.8118037,TRUE,"POLYGON ((106.55901 -6.328345, 106.559369 -6.328345, 106.559369 -6.327985, 106.55901 -6.327985, 106.55901 -6.328345))",,,,,,,,,,BANTEN,TANGERANG,LEGOK,36_3_20,39.13431206,KAB. TANGERANG_legok,legok,KAB. TANGERANG,P2,SubUrban
3321,-108.4655224,TRUE,"POLYGON ((106.788307 -6.413163, 106.788667 -6.413163, 106.788667 -6.412804, 106.788307 -6.412804, 106.788307 -6.413163))",,,,,,,,,,JAWA BARAT,KOTA DEPOK,PANCORAN MAS,32_76_1,17.94899972,KOTA DEPOK_pancoran mas,pancoran mas,KOTA DEPOK,P1,Urban
3321,-110.7470641,TRUE,"POLYGON ((107.566408 -6.300311, 107.566768 -6.300311, 107.566768 -6.299952, 107.566408 -6.299952, 107.566408 -6.300311))",,,,,,,,,,JAWA BARAT,KARAWANG,BANYUSARI,32_15_24,55.98825339,KAB. KARAWANG_banyusari,banyusari,KAB. KARAWANG,P2,SubUrban
3320,-110.5003012,TRUE,"POLYGON ((106.258911 -6.904463, 106.25927 -6.904463, 106.25927 -6.904103, 106.258911 -6.904103, 106.258911 -6.904463))",,,,,,,,,,BANTEN,LEBAK,BAYAH,36_2_3,145.8176174,KAB. LEBAK_bayah,bayah,KAB. LEBAK,P1,Rural
3320,-106.3069277,TRUE,"POLYGON ((107.21779 -6.509842, 107.21815 -6.509842, 107.21815 -6.509482, 107.21779 -6.509482, 107.21779 -6.509842))",,,,,,,,,,JAWA BARAT,KARAWANG,PANGKALAN,32_15_2,98.17812606,KAB. KARAWANG_pangkalan,pangkalan,KAB. KARAWANG,P2,SubUrban
3319,-107.9891534,TRUE,"POLYGON ((106.973758 -6.088984, 106.974117 -6.088984, 106.974117 -6.088625, 106.973758 -6.088625, 106.973758 -6.088984))",,,,,,,,,,,,,,,,,,,
3319,-107.0247062,TRUE,"POLYGON ((107.041325 -6.345236, 107.041684 -6.345236, 107.041684 -6.344877, 107.041325 -6.344877, 107.041325 -6.345236))",,,,,,,,,,JAWA BARAT,BEKASI,SETU,32_16_18,60.20719115,KAB. BEKASI_setu,setu,KAB. BEKASI,P1,SubUrban
3319,-108.4287436,TRUE,"POLYGON ((107.216353 -6.412085, 107.216712 -6.412085, 107.216712 -6.411725, 107.216353 -6.411725, 107.216353 -6.412085))",,,,,,,,,,JAWA BARAT,KARAWANG,PANGKALAN,32_15_2,98.17812606,KAB. KARAWANG_pangkalan,pangkalan,KAB. KARAWANG,P2,SubUrban
3318,-105.6702833,TRUE,"POLYGON ((107.065045 -6.412804, 107.065405 -6.412804, 107.065405 -6.412444, 107.065045 -6.412444, 107.065045 -6.412804))",,,,,,,,,,JAWA BARAT,BEKASI,SERANG BARU,32_16_21,59.41833543,KAB. BEKASI_serang baru,serang baru,KAB. BEKASI,P2,SubUrban
3317,-106.232439,TRUE,"POLYGON ((106.765665 -6.616224, 106.766024 -6.616224, 106.766024 -6.615865, 106.765665 -6.615865, 106.765665 -6.616224))",,,,,,,,,,JAWA BARAT,BOGOR,CIOMAS,32_1_29,17.23933202,KAB. BOGOR_ciomas,ciomas,KAB. BOGOR,P2,Urban
3317,-110.7313838,TRUE,"POLYGON ((107.414382 -6.318641, 107.414741 -6.318641, 107.414741 -6.318281, 107.414382 -6.318281, 107.414382 -6.318641))",,,,,,,,,,JAWA BARAT,KARAWANG,LEMAHABANG,32_15_19,51.5269929,KAB. KARAWANG_lemahabang,lemahabang,KAB. KARAWANG,P2,SubUrban
3316,-111.4478287,TRUE,"POLYGON ((105.871837 -6.3553, 105.872197 -6.3553, 105.872197 -6.35494, 105.871837 -6.35494, 105.871837 -6.3553))",,,,,,,,,,BANTEN,PANDEGLANG,JIPUT,36_1_16,56.87422772,KAB. PANDEGLANG_jiput,jiput,KAB. PANDEGLANG,P2,Rural
3316,-115.4502413,TRUE,"POLYGON ((106.330432 -6.398787, 106.330791 -6.398787, 106.330791 -6.398428, 106.330432 -6.398428, 106.330432 -6.398787))",,,,,,,,,,BANTEN,LEBAK,SAJIRA,36_2_12,107.0596468,KAB. LEBAK_sajira,sajira,KAB. LEBAK,P2,Rural
3314,-108.7929994,TRUE,"POLYGON ((107.396053 -6.03148, 107.396412 -6.03148, 107.396412 -6.031121, 107.396053 -6.031121, 107.396053 -6.03148))",,,,,,,,,,JAWA BARAT,KARAWANG,PEDES,32_15_10,68.81950401,KAB. KARAWANG_pedes,pedes,KAB. KARAWANG,P2,SubUrban
3312,-106.522343,TRUE,"POLYGON ((107.101704 -6.311453, 107.102063 -6.311453, 107.102063 -6.311093, 107.101704 -6.311093, 107.101704 -6.311453))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG BARAT,32_16_8,54.24539734,KAB. BEKASI_cikarang barat,cikarang barat,KAB. BEKASI,P1,Urban
3311,-105.7916037,TRUE,"POLYGON ((107.514655 -6.234901, 107.515014 -6.234901, 107.515014 -6.234541, 107.514655 -6.234541, 107.514655 -6.234901))",,,,,,,,,,JAWA BARAT,KARAWANG,CILAMAYA KULON,32_15_23,68.04472284,KAB. KARAWANG_cilamaya kulon,cilamaya kulon,KAB. KARAWANG,P2,Rural
3310,-107.8271903,TRUE,"POLYGON ((106.740866 -6.365363, 106.741226 -6.365363, 106.741226 -6.365003, 106.740866 -6.365003, 106.740866 -6.365363))",,,,,,,,,,JAWA BARAT,KOTA DEPOK,BOJONGSARI,32_76_11,19.45294017,KOTA DEPOK_bojongsari,bojongsari,KOTA DEPOK,P2,Urban
3309,-107.0918707,TRUE,"POLYGON ((106.688394 -6.509123, 106.688753 -6.509123, 106.688753 -6.508763, 106.688394 -6.508763, 106.688394 -6.509123))",,,,,,,,,,JAWA BARAT,BOGOR,RANCABUNGUR,32_1_34,22.89680447,KAB. BOGOR_rancabungur,rancabungur,KAB. BOGOR,P2,SubUrban
3309,-111.5306739,TRUE,"POLYGON ((107.354003 -6.257543, 107.354362 -6.257543, 107.354362 -6.257183, 107.354003 -6.257183, 107.354003 -6.257543))",,,,,,,,,,JAWA BARAT,KARAWANG,RAWAMERTA,32_15_18,51.32453001,KAB. KARAWANG_rawamerta,rawamerta,KAB. KARAWANG,P2,SubUrban
3308,-106.5462515,TRUE,"POLYGON ((107.036293 -6.399865, 107.036653 -6.399865, 107.036653 -6.399506, 107.036293 -6.399506, 107.036293 -6.399865))",,,,,,,,,,JAWA BARAT,BEKASI,SETU,32_16_18,60.20719115,KAB. BEKASI_setu,setu,KAB. BEKASI,P1,SubUrban
3307,-112.5309949,TRUE,"POLYGON ((106.426032 -6.271919, 106.426391 -6.271919, 106.426391 -6.271559, 106.426032 -6.271559, 106.426032 -6.271919))",,,,,,,,,,BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
3307,-116.1312368,TRUE,"POLYGON ((106.482817 -6.249277, 106.483177 -6.249277, 106.483177 -6.248917, 106.482817 -6.248917, 106.482817 -6.249277))",,,,,,,,,,BANTEN,TANGERANG,TIGARAKSA,36_3_3,55.60598218,KAB. TANGERANG_tigaraksa,tigaraksa,KAB. TANGERANG,P1,SubUrban
