Cellname,LTE_SITE_ID,LTE_SITE_ID_2,SITE_Name
JK4G21_4435006E21_7,4435006E,4435006E,4435006E_LTE_GUNTUR
JK4G21_4435006E21_8,4435006E,4435006E,4435006E_LTE_GUNTUR
JK4G21_4435006E21_9,4435006E,4435006E,4435006E_LTE_GUNTUR
JK4G21_4424739E21_7,4424739E,4424739E,4424739E_LTE_SUNSET_SARINAH
JK4G21_4424739E21_8,4424739E,4424739E,4424739E_LTE_SUNSET_SARINAH
JK4G21_4424739E21_9,4424739E,4424739E,4424739E_LTE_SUNSET_SARINAH
JK4G21_4425015E21_7,5015G_CO,4425015E,4425015E_LTE_KEBON_SIRIH
JK4G21_4425015E21_8,5015G_CO,4425015E,4425015E_LTE_KEBON_SIRIH
JK4G21_4425015E21_9,5015G_CO,4425015E,4425015E_LTE_KEBON_SIRIH
JK4G09_4425015E9_1,5015G_CO,4425015E,4425015E_LTE_KEBON_SIRIH
JK4G09_4425015E9_2,5015G_CO,4425015E,4425015E_LTE_KEBON_SIRIH
JK4G09_4425015E9_3,5015G_CO,4425015E,4425015E_LTE_KEBON_SIRIH
JK4G18_MC4412156E_4,MC3412156G_CO,MC4412156E,MC4412156E_LTE_AA_KALI_PASIR
JK4G18_MC4412156E_14_M,MC3412156G_CO,MC4412156E,MC4412156E_LTE_AA_KALI_PASIR
JK4G09_4425498E9_1,4425498E,4425498E,4425498E_LTE_MENTENG_SUTAN_SYAHRIR
JK4G21_4425498E21_7,4425498E,4425498E,4425498E_LTE_MENTENG_SUTAN_SYAHRIR
JK4G21_4425498E21_8,4425498E,4425498E,4425498E_LTE_MENTENG_SUTAN_SYAHRIR
JK4G21_4425498E21_9,4425498E_BB,4425498E,4425498E_LTE_MENTENG_SUTAN_SYAHRIR
JK4G09_4425498E9_2,4425498E,4425498E,4425498E_LTE_MENTENG_SUTAN_SYAHRIR
JK4G09_4425498E9_3,4425498E_BB,4425498E,4425498E_LTE_MENTENG_SUTAN_SYAHRIR
JK4G18_4412475E_5,3412475G_CO,4412475E,4412475E_LTE_GEDUNG_WISMA_JASA_TANIA 
JK4G18_4412475E_6,3412475G_CO,4412475E,4412475E_LTE_GEDUNG_WISMA_JASA_TANIA 
JK4G21_441PX558E21_17,341PX558G_CO,441PX558E,441PX558E_LTE_TUNNEL_HI_SETIABUDI
JK4G18_4435480E_6,4435480E_BB,4435480E,4435480E_LTE_SELONG_RELOCATION
JK4G18_4435480E_4,4435480E,4435480E,4435480E_LTE_SELONG_RELOCATION
JK4G18_4435480E_5,4435480E,4435480E,4435480E_LTE_SELONG_RELOCATION
JK4G21_443PC016E21_7,PC016G_CO,443PC016E,443PC016E_LTE_PLSENAYAN_SHANGRILLA
JK4G21_443PC016E21_8,PC016G_CO,443PC016E,443PC016E_LTE_PLSENAYAN_SHANGRILLA
JK4G21_443PC016E21_9,PC016G_CO,443PC016E,443PC016E_LTE_PLSENAYAN_SHANGRILLA
JK4G21_443PC016E21_17,PC016G_CO,443PC016E,443PC016E_LTE_PLSENAYAN_SHANGRILLA
JK4G21_441PX558E21_7,341PX558G_CO,441PX558E,441PX558E_LTE_TUNNEL_HI_SETIABUDI
JK4G21_441PX558E21_8,341PX558G_CO,441PX558E,441PX558E_LTE_TUNNEL_HI_SETIABUDI
JK4G21_441PX558E21_9,341PX558G_CO,441PX558E,441PX558E_LTE_TUNNEL_HI_SETIABUDI
JK4G21_441PX565E21_7,341PX565G_CO,441PX565E,441PX565E_LTE_ST_ISTORA
JK4G21_441PX565E21_8,341PX565G_CO,441PX565E,441PX565E_LTE_ST_ISTORA
JK4G21_441PX565E21_9,341PX565G_CO,441PX565E,441PX565E_LTE_ST_ISTORA
JK4G21_4435026E21_7,5026G_CO,4435026E,4435026E_LTE_KARET_SEMANGGI
JK4G21_4435026E21_8,5026G_CO,4435026E,4435026E_LTE_KARET_SEMANGGI
JK4G21_4435026E21_9,5026G_CO,4435026E,4435026E_LTE_KARET_SEMANGGI
JK4G21_4435026E21_18,4435026E,4435026E,4435026E_LTE_KARET_SEMANGGI
JK4G18_4433064E_4,4433064E_CO,4433064E,4433064E_LTE_CINIRU_KEB_BARU
JK4G18_4433064E_5,4433064E_CO,4433064E,4433064E_LTE_CINIRU_KEB_BARU
JK4G18_4433064E_6,4433064E_CO,4433064E,4433064E_LTE_CINIRU_KEB_BARU
JK4G21_441PX564E21_9,341PX564G_CO,441PX564E,441PX564E_LTE_ST_BENDUNGAN_HILIR
JK4G21_SH4424783E21_8,SH4424783E,SH4424783E,SH4424783E_LTE_SENTRA_PLAZA_SUDIRMAN
JK4G21_SH4424783E21_9,SH4424783E,SH4424783E,SH4424783E_LTE_SENTRA_PLAZA_SUDIRMAN
JK4G21_441PX559E21_7,341PX559G_CO,441PX559E,441PX559E_LTE_TUNNEL_SETIABUDI_ISTORA
JK4G21_441PX559E21_8,341PX559G_CO,441PX559E,441PX559E_LTE_TUNNEL_SETIABUDI_ISTORA
JK4G21_441PX559E21_9,341PX559G_CO,441PX559E,441PX559E_LTE_TUNNEL_SETIABUDI_ISTORA
JK4G21_441PX559E21_17,341PX559G_CO,441PX559E,441PX559E_LTE_TUNNEL_SETIABUDI_ISTORA
JK4G21_441PX564E21_7,341PX564G_CO,441PX564E,441PX564E_LTE_ST_BENDUNGAN_HILIR
JK4G21_441PX564E21_8,341PX564G_CO,441PX564E,441PX564E_LTE_ST_BENDUNGAN_HILIR
JK4G18_441PC084E_4,441PC084E,441PC084E,441PC084E_LTE_WS_MULIA
JK4G18_4431524E_4,4431524E,4431524E,4431524E_LTE_SATRIA_MANDALA_GATSU_RELOCATION
JK4G18_4431524E_5,4431524E,4431524E,4431524E_LTE_SATRIA_MANDALA_GATSU_RELOCATION
JK4G18_4431524E_6,4431524E_BB,4431524E,4431524E_LTE_SATRIA_MANDALA_GATSU_RELOCATION
JK4G21_4431353E21_7,4431353E,4431353E,4431353E_LTE_POLE_BKPN
JK4G21_443PC046E21_7,443PC046E,443PC046E,443PC046E_LTE_MNRAMULIA4
JK4G21_443PC046E21_8,443PC046E,443PC046E,443PC046E_LTE_MNRAMULIA4
JK4G21_443PC148E21_7,PC148G_CO,443PC148E,443PC148E_LTE_ITC_KUNINGAN
JK4G21_443PC148E21_8,PC148G_CO,443PC148E,443PC148E_LTE_ITC_KUNINGAN
JK4G21_443PC148E21_17_M,PC148G_CO,443PC148E,443PC148E_LTE_ITC_KUNINGAN
JK4G21_443PC148E21_18_M,PC148G_CO,443PC148E,443PC148E_LTE_ITC_KUNINGAN
JK4G21_4431353E21_8,4431353E,4431353E,4431353E_LTE_POLE_BKPN
JK4G21_4431353E21_9,4431353E,4431353E,4431353E_LTE_POLE_BKPN
JK4G21_SH4431845E21_7,SH3431845G_CO,SH4431845E,SH4431845E_LTE_ITC_AMBASSADOR_(RELOC)
JK4G21_SH4431845E21_8,SH3431845G_CO,SH4431845E,SH4431845E_LTE_ITC_AMBASSADOR_(RELOC)
JK4G21_SH4431845E21_9,SH3431845G_CO,SH4431845E,SH4431845E_LTE_ITC_AMBASSADOR_(RELOC)
JK4G21_MC4415682E21_9,MC3415682G_CO,MC4415682E,MC4415682E_LTE_SIDIK_KARET_PEDURENAN
JK4G21_SH4431853E21_7,SH3431853G_CO,SH4431853E,SH4431853E_LTE_POLE_R2M_CENTRIS
JK4G21_4425022E21_8,5022G_CO,4425022E,4425022E_LTE_KARET_GUSURAN
JK4G21_MC4415682E21_7,MC3415682G_CO,MC4415682E,MC4415682E_LTE_SIDIK_KARET_PEDURENAN
JK4G21_MC4415682E21_8,MC3415682G_CO,MC4415682E,MC4415682E_LTE_SIDIK_KARET_PEDURENAN
JK4G21_4435496E21_8,5496G_CO,4435496E,4435496E_LTE_MANGGALA_WANABAKTI2
JK4G21_441PX563E21_7,341PX563G_CO,441PX563E,441PX563E_LTE_ST_SETIA_BUDI
JK4G21_441PX563E21_8,341PX563G_CO,441PX563E,441PX563E_LTE_ST_SETIA_BUDI
JK4G21_441PX563E21_9,341PX563G_CO,441PX563E,441PX563E_LTE_ST_SETIA_BUDI
JK4G18_4431922E_5,4431922E_CO,4431922E,4431922E_LTE_RASUNA_SAID_GATSU_INTERSECTION_RELOCATION
JK4G18_4431922E_4,4431922E_CO,4431922E,4431922E_LTE_RASUNA_SAID_GATSU_INTERSECTION_RELOCATION
JK4G18_4431922E_6,4431922E_CO,4431922E,4431922E_LTE_RASUNA_SAID_GATSU_INTERSECTION_RELOCATION
JK4G18_4431922E_14,4431922E_CO,4431922E,4431922E_LTE_RASUNA_SAID_GATSU_INTERSECTION_RELOCATION
JK4G18_443PL636E_4,443PL636E,443PL636E,443PL636E_LTE_GEDUNG_BULOG_2
JK4G18_443PL636E_24_P2M,443PL636E,443PL636E,443PL636E_LTE_GEDUNG_BULOG_2
JK4G18_443PL636E_25_P2M,443PL636E,443PL636E,443PL636E_LTE_GEDUNG_BULOG_2
JK4G18_4435695E_4,3435695G_CO,4435695E,4435695E_LTE_KARET_KUNINGAN_RELOCATION
JK4G18_4431977E_4,4431977E,4431977E,4431977E_LTE_RASUNA_SAID_RELOCATION
JK4G18_4431977E_5,4431977E,4431977E,4431977E_LTE_RASUNA_SAID_RELOCATION
JK4G18_4431977E_6,4431977E,4431977E,4431977E_LTE_RASUNA_SAID_RELOCATION
JK4G18_4435695E_5,3435695G_CO,4435695E,4435695E_LTE_KARET_KUNINGAN_RELOCATION
JK4G18_4435695E_6,3435695G_CO,4435695E,4435695E_LTE_KARET_KUNINGAN_RELOCATION
JK4G18_4435695E_14_M,3435695G_CO,4435695E,4435695E_LTE_KARET_KUNINGAN_RELOCATION
JK4G18_4435695E_15_M,3435695G_CO,4435695E,4435695E_LTE_KARET_KUNINGAN_RELOCATION
JK4G18_4435695E_16_M,3435695G_CO,4435695E,4435695E_LTE_KARET_KUNINGAN_RELOCATION
JK4G21_4431513E21_8,3431513G_CO,4431513E,4431513E_LTE_TULODONG_ATAS_KEBAYORAN_BARU
JK4G21_SH4431441E21_7,SH4431441E,SH4431441E,SH4431441E_LTE_HALTE_BUNDERAN_SENAYAN
JK4G21_SH4431441E21_8,SH4431441E,SH4431441E,SH4431441E_LTE_HALTE_BUNDERAN_SENAYAN
JK4G21_SH4431441E21_9,SH4431441E,SH4431441E,SH4431441E_LTE_HALTE_BUNDERAN_SENAYAN
JK4G21_441PX566E21_7,341PX566G_CO,441PX566E,441PX566E_LTE_ST_SENAYAN
JK4G21_441PX566E21_8,341PX566G_CO,441PX566E,441PX566E_LTE_ST_SENAYAN
JK4G21_441PX566E21_9,341PX566G_CO,441PX566E,441PX566E_LTE_ST_SENAYAN
JK4G21_4431513E21_7,3431513G_CO,4431513E,4431513E_LTE_TULODONG_ATAS_KEBAYORAN_BARU
JK4G21_4431513E21_9,3431513G_CO,4431513E,4431513E_LTE_TULODONG_ATAS_KEBAYORAN_BARU
JK4G21_441PX035E21_7,441PX035E_CO,441PX035E,441PX035E_LTE_OAKWOOD_JAKARTA
JK4G21_443PC008E21_9,443PC008E,443PC008E,443PC008E_LTE_GRAHA_XL
JK4G21_443PC008E21_7,443PC008E,443PC008E,443PC008E_LTE_GRAHA_XL
JK4G21_443PC008E21_8,443PC008E,443PC008E,443PC008E_LTE_GRAHA_XL
JK4G21_443V278E21_7,443V278E,443V278E,443V278E_LTE_MC_GRAHA_XL
JK4G21_443SC123E21_7,543SC123N_CO,443SC123E,443SC123E_LTE_XL_ AXIATA_ TOWER_ 1
JK4G21_443SC123E21_8,543SC123N_CO,443SC123E,443SC123E_LTE_XL_ AXIATA_ TOWER_ 1
JK4G21_443PX211E21_8,341PX211G_CO,443PX211E,443PX211E_LTE_GEDUNG_BTPN_2
JK4G21_443PX211E21_17,341PX211G_CO,443PX211E,443PX211E_LTE_GEDUNG_BTPN_2
JK4G21_443PX211E21_18,341PX211G_CO,443PX211E,443PX211E_LTE_GEDUNG_BTPN_2
JK4G21_443PX211E21_7,341PX211G_CO,443PX211E,443PX211E_LTE_GEDUNG_BTPN_2
JK4G21_443PX211E21_9,341PX211G_CO,443PX211E,443PX211E_LTE_GEDUNG_BTPN_2
JK4G21_441PL608E21_7,341PL608G_CO,441PL608E,441PL608E_LTE_WORLD_CAPITAL_TOWER
JK4G21_441PL608E21_8,341PL608G_CO,441PL608E,441PL608E_LTE_WORLD_CAPITAL_TOWER
JK4G21_441PL608E21_17_M,341PL608G_CO,441PL608E,441PL608E_LTE_WORLD_CAPITAL_TOWER
JK4G21_441PL608E21_18_M,341PL608G_CO,441PL608E,441PL608E_LTE_WORLD_CAPITAL_TOWER
JK4G21_4435003E21_7,5003G_CO,4435003E,4435003E_LTE_KUNINGAN_TIMUR
JK4G21_4435003E21_8,5003G_CO,4435003E,4435003E_LTE_KUNINGAN_TIMUR
JK4G21_4435003E21_9,5003G_CO,4435003E,4435003E_LTE_KUNINGAN_TIMUR
JK4G21_SH4415630E21_7,SH3415630G_CO,SH4415630E,SH4415630E_LTE_JAYA_MANDALA
JK4G09_4415792E9_1,5792G_CO,4415792E,4415792E_LTE_PETOJO_UTARA
JK4G09_4415792E9_2,5792G_CO,4415792E,4415792E_LTE_PETOJO_UTARA
JK4G09_4415792E9_3,5792G_CO,4415792E,4415792E_LTE_PETOJO_UTARA
JK4G09_4411222E9_1,4411222E,4411222E,4411222E_LTE_HARMONI_HAYAM_WURUK
JK4G09_4411222E9_2,4411222E,4411222E,4411222E_LTE_HARMONI_HAYAM_WURUK
JK4G09_4411222E9_3,4411222E,4411222E,4411222E_LTE_HARMONI_HAYAM_WURUK
JK4G21_SH4411228E21_7,SH4411228E,SH4411228E,SH4411228E_LTE_KEBON_KELAPA_JUANDA_RELOC
JK4G21_SH4411228E21_8,SH4411228E,SH4411228E,SH4411228E_LTE_KEBON_KELAPA_JUANDA_RELOC
JK4G21_SH4411228E21_9,SH4411228E,SH4411228E,SH4411228E_LTE_KEBON_KELAPA_JUANDA_RELOC
JK4G21_4431916E21_7,3431916G_CO,4431916E,4431916E_LTE_MENTENG_ATAS_BARAT
JK4G21_4431916E21_8,3431916G_CO,4431916E,4431916E_LTE_MENTENG_ATAS_BARAT
JK4G21_4431916E21_9,3431916G_CO,4431916E,4431916E_LTE_MENTENG_ATAS_BARAT
JK4G21_4435024E21_9,4435024E,4435024E,4435024E_LTE_TAMAN_RASUNA
JK4G21_SH4431854E21_7,SH4431854E,SH4431854E,SH4431854E_LTE_POLE_R3M_HIGH_SCOPE
JK4G21_441PL001E21_7,341PL001G_CO,441PL001E,441PL001E_LTE_APT_TMN_RASUNA_TWR_1_2_7
JK4G21_441PL001E21_8,341PL001G_CO,441PL001E,441PL001E_LTE_APT_TMN_RASUNA_TWR_1_2_7
JK4G21_441PL001E21_9,341PL001G_CO,441PL001E,441PL001E_LTE_APT_TMN_RASUNA_TWR_1_2_7
JK4G21_441PL007E21_7,341PL007G_CO,441PL007E,441PL007E_LTE_APT_TMN_RASUNA_TWR_6_10_14
JK4G21_441PL007E21_8,341PL007G_CO,441PL007E,441PL007E_LTE_APT_TMN_RASUNA_TWR_6_10_14
JK4G21_441PL007E21_9,341PL007G_CO,441PL007E,441PL007E_LTE_APT_TMN_RASUNA_TWR_6_10_14
JK4G21_441PL018E21_7,341PL018G_CO,441PL018E,441PL018E_LTE_APT_TMN_RASUNA_TWR_15_16_17
JK4G21_441PL018E21_8,341PL018G_CO,441PL018E,441PL018E_LTE_APT_TMN_RASUNA_TWR_15_16_17
JK4G21_441PL018E21_9,341PL018G_CO,441PL018E,441PL018E_LTE_APT_TMN_RASUNA_TWR_15_16_17
JK4G21_4435503E21_7,5503G_CO,4435503E,4435503E_LTE_CASABLANCA
JK4G18_441PC167E_4,541PC167N_CO,441PC167E,441PC167E_LTE_KOTA_CASABLANCA_1
JK4G18_441PC167E_5,541PC167N_CO,441PC167E,441PC167E_LTE_KOTA_CASABLANCA_1
JK4G18_441PC167E_6,541PC167N_CO,441PC167E,441PC167E_LTE_KOTA_CASABLANCA_1
JK4G18_441PC167E_14,541PC167N_CO,441PC167E,441PC167E_LTE_KOTA_CASABLANCA_1
JK4G18_441PC167E_24_M,541PC167N_CO,441PC167E,441PC167E_LTE_KOTA_CASABLANCA_1
JK4G18_441PC167E_15,541PC167N_CO,441PC167E,441PC167E_LTE_KOTA_CASABLANCA_1
JK4G21_4431841E21_8,3431841G_CO,4431841E,4431841E_LTE_SEKNEG_MENTENG_DALAM
JK4G21_4431841E21_9,3431841G_CO,4431841E,4431841E_LTE_SEKNEG_MENTENG_DALAM
JK4G21_4435503E21_8,5503G_CO,4435503E,4435503E_LTE_CASABLANCA
JK4G21_4435503E21_9,5503G_CO,4435503E,4435503E_LTE_CASABLANCA
JK4G21_MC4413898E21_8,MC4413898E,MC4413898E,MC4413898E_LTE_LEMBANG_MENTENG_RELOCATION
JK4G21_SH4412178E21_7,SH3412178G_CO,SH4412178E,SH4412178E_LTE_TEUKU_UMAR_MENTENG
JK4G21_SH4412178E21_8,SH3412178G_CO,SH4412178E,SH4412178E_LTE_TEUKU_UMAR_MENTENG
JK4G21_SH4412178E21_9,SH3412178G_CO,SH4412178E,SH4412178E_LTE_TEUKU_UMAR_MENTENG
JK4G21_MC4413898E21_7,MC4413898E,MC4413898E,MC4413898E_LTE_LEMBANG_MENTENG_RELOCATION
JK4G21_MC4413898E21_9,MC4413898E,MC4413898E,MC4413898E_LTE_LEMBANG_MENTENG_RELOCATION
JK4G18_4412475E_4,3412475G_CO,4412475E,4412475E_LTE_GEDUNG_WISMA_JASA_TANIA 
JK4G09_MC4412156E9_3,MC3412156G_C2,MC4412156E,MC4412156E_LTE_AA_KALI_PASIR
JK4G21_MC4412156E21_9,MC3412156G_C2,MC4412156E,MC4412156E_LTE_AA_KALI_PASIR
JK4G21_MC4412156E21_8,MC3412156G_CO,MC4412156E,MC4412156E_LTE_AA_KALI_PASIR
JK4G09_MC4412156E9_1,MC3412156G_CO,MC4412156E,MC4412156E_LTE_AA_KALI_PASIR
JK4G09_MC4412156E9_2,MC3412156G_CO,MC4412156E,MC4412156E_LTE_AA_KALI_PASIR
JK4G09_441PC803E9_11_P2M,441PC803E_BB,441PC803E,441PC803E_LTE_HOTEL_SOFYAN_BETAWI
JK4G09_441PC803E9_12_P2M,441PC803E_BB,441PC803E,441PC803E_LTE_HOTEL_SOFYAN_BETAWI
JK4G09_441PC803E9_13_P2M,441PC803E_BB,441PC803E,441PC803E_LTE_HOTEL_SOFYAN_BETAWI
JK4G18_4413018E_4,4413018E_CO,4413018E,4413018E_LTE_TEUKU_UMAR_GONDANGDIA
JK4G18_4413018E_5,4413018E_CO,4413018E,4413018E_LTE_TEUKU_UMAR_GONDANGDIA
JK4G18_4413018E_6,4413018E_CO,4413018E,4413018E_LTE_TEUKU_UMAR_GONDANGDIA
JK4G21_SH4412214E21_7,SH3412214G_CO,SH4412214E,SH4412214E_LTE_CIKINI_MENTENG
JK4G21_SH4412214E21_8,SH3412214G_CO,SH4412214E,SH4412214E_LTE_CIKINI_MENTENG
JK4G21_SH4412214E21_9,SH3412214G_CO,SH4412214E,SH4412214E_LTE_CIKINI_MENTENG
JK4G09_4415455E9_1,5455G_CO,4415455E,4415455E_LTE_CIKINI_SOEROSO
JK4G09_4415455E9_2,5455G_CO,4415455E,4415455E_LTE_CIKINI_SOEROSO
JK4G09_4415455E9_3,5455G_CO,4415455E,4415455E_LTE_CIKINI_SOEROSO
JK4G09_MC4412145E9_1,MC4412145E,MC4412145E,MC4412145E_LTE_ABDUL_RAHMAN_SALEH
JK4G21_4415084E21_7,5084G_CO,4415084E,4415084E_LTE_SENEN_PRAPATAN
JK4G21_4415084E21_8,5084G_CO,4415084E,4415084E_LTE_SENEN_PRAPATAN
JK4G21_4415084E21_9,5084G_CO,4415084E,4415084E_LTE_SENEN_PRAPATAN
JK4G09_MC4412145E9_2,MC4412145E,MC4412145E,MC4412145E_LTE_ABDUL_RAHMAN_SALEH
JK4G09_MC4412145E9_3,MC4412145E,MC4412145E,MC4412145E_LTE_ABDUL_RAHMAN_SALEH
JK4G21_SH4431782E21_7,SH4431782E,SH4431782E,SH4431782E_LTE_GARUT_MENTENG
JK4G21_SH4431782E21_8,SH4431782E,SH4431782E,SH4431782E_LTE_GARUT_MENTENG
JK4G21_SH4431782E21_9,SH4431782E,SH4431782E,SH4431782E_LTE_GARUT_MENTENG
JK4G09_441PX908E9_21_P2M,441PX908E_CO,441PX908E,441PX908E_LTE_DOUBLE3_CIKINI
JK4G21_4415110E21_8,5110G_CO,4415110E,4415110E_LTE_RAYA_SALEMBA
JK4G09_4415110E9_2,5110G_CO,4415110E,4415110E_LTE_RAYA_SALEMBA
JK4G09_441A442E9_1,441A442E_CO,441A442E,441A442E_LTE_WISMA_TUGU
JK4G09_441A442E9_2,441A442E_CO,441A442E,441A442E_LTE_WISMA_TUGU
JK4G09_441A442E9_3,441A442E_CO,441A442E,441A442E_LTE_WISMA_TUGU
JK4G21_441PC045E21_7,441PC045E,441PC045E,441PC045E_LTE_ATRIUM_SENEN
JK4G21_441PC045E21_8,441PC045E,441PC045E,441PC045E_LTE_ATRIUM_SENEN
JK4G21_441PC045E21_9,441PC045E,441PC045E,441PC045E_LTE_ATRIUM_SENEN
JK4G21_4412278E21_7,3412278G_CO,4412278E,4412278E_LTE_KRAMAT_UJUNG
JK4G21_4412278E21_8,3412278G_CO,4412278E,4412278E_LTE_KRAMAT_UJUNG
JK4G21_4412278E21_9,3412278G_CO,4412278E,4412278E_LTE_KRAMAT_UJUNG
JK4G09_441PX241E9_1_P2M,441PX241E,441PX241E,441PX241E_LTE_CIKINI_GOLD_CENTER
JK4G09_441PX241E9_2_P2M,441PX241E,441PX241E,441PX241E_LTE_CIKINI_GOLD_CENTER
JK4G09_441PX241E9_3_P2M,441PX241E,441PX241E,441PX241E_LTE_CIKINI_GOLD_CENTER
JK4G09_4410171E9_1,4410171E,4410171E,4410171E_LTE_KRAMATRAYA24
JK4G09_4410171E9_2,4410171E,4410171E,4410171E_LTE_KRAMATRAYA24
JK4G09_4410171E9_3,4410171E_BB,4410171E,4410171E_LTE_KRAMATRAYA24
JK4G09_SH4412208E9_1,SH4412208E_CO,SH4412208E,SH4412208E_LTE_JLN.KRAMAT_5
JK4G09_SH4412208E9_2,SH4412208E_CO,SH4412208E,SH4412208E_LTE_JLN.KRAMAT_5
JK4G09_SH4412208E9_3,SH4412208E_CO,SH4412208E,SH4412208E_LTE_JLN.KRAMAT_5
JK4G18_441PL238E_24_P2M,441PL238E_CO,441PL238E,441PL238E_LTE_GRAHA_VINILON
JK4G18_441PL238E_25_P2M,441PL238E_CO,441PL238E,441PL238E_LTE_GRAHA_VINILON
JK4G18_441PL238E_26_P2M,441PL238E_CO,441PL238E,441PL238E_LTE_GRAHA_VINILON
JK4G18_441PL238E_34_P2M_M,441PL238E_CO,441PL238E,441PL238E_LTE_GRAHA_VINILON
JK4G18_441PL238E_35_P2M_M,441PL238E_CO,441PL238E,441PL238E_LTE_GRAHA_VINILON
JK4G18_441PL238E_36_P2M_M,441PL238E_CO,441PL238E,441PL238E_LTE_GRAHA_VINILON
JK4G18_441PX311E_15_P2M,441PX311E_BB,441PX311E,441PX311E_LTE_GD_MENARA_SALEMBA
JK4G21_4412146E21_8,3412146G_CO,4412146E,4412146E_LTE_KRAMAT_SENTIONG
JK4G18_441PX364E_15_P2M,341PX364G_CO,441PX364E,441PX364E_LTE_DEPARTMEN_PU
JK4G18_441PX364E_14_P2M,341PX364G_CO,441PX364E,441PX364E_LTE_DEPARTMEN_PU
JK4G18_441PX364E_24_P2M_M,341PX364G_CO,441PX364E,441PX364E_LTE_DEPARTMEN_PU
JK4G18_441PX364E_25_P2M_M,341PX364G_CO,441PX364E,441PX364E_LTE_DEPARTMEN_PU
JK4G18_4435507E_15_M,5507G_CO,4435507E,4435507E_LTE_PONDOKKARYA
JK4G18_4431387E_4,3431387G_CO,4431387E,4431387E_LTE_CISANGGIRI_IV_RAWA_BARAT
JK4G18_4431387E_5,3431387G_CO,4431387E,4431387E_LTE_CISANGGIRI_IV_RAWA_BARAT
JK4G18_4431387E_6,3431387G_CO,4431387E,4431387E_LTE_CISANGGIRI_IV_RAWA_BARAT
JK4G18_4435507E_4,5507G_CO,4435507E,4435507E_LTE_PONDOKKARYA
JK4G18_4435507E_5,5507G_CO,4435507E,4435507E_LTE_PONDOKKARYA
JK4G18_4435507E_6,5507G_C2,4435507E,4435507E_LTE_PONDOKKARYA
JK4G18_4435507E_14_M,5507G_CO,4435507E,4435507E_LTE_PONDOKKARYA
JK4G18_4435507E_16_M,5507G_C2,4435507E,4435507E_LTE_PONDOKKARYA
JK4G21_441PL420E21_8,541PL420N_CO,441PL420E,441PL420E_LTE_WISMA_MULIA_2
JK4G21_441PL420E21_7,541PL420N_CO,441PL420E,441PL420E_LTE_WISMA_MULIA_2
JK4G21_441PL420E21_17_M,541PL420N_CO,441PL420E,441PL420E_LTE_WISMA_MULIA_2
JK4G21_441PL420E21_18_M,541PL420N_CO,441PL420E,441PL420E_LTE_WISMA_MULIA_2
JK4G21_441PL420E21_27_P2M,541PL420N_CO,441PL420E,441PL420E_LTE_WISMA_MULIA_2
JK4G21_441PL420E21_28_P2M,541PL420N_CO,441PL420E,441PL420E_LTE_WISMA_MULIA_2
JK4G21_441PL420E21_29_P2M,541PL420N_CO,441PL420E,441PL420E_LTE_WISMA_MULIA_2
JK4G18_4435629E_5,3415629G_CO,4435629E,4435629E_LTE_ZENI_MAMPANG
JK4G18_4435152E_4,5152G_CO,4435152E,4435152E_LTE_HUT_MAMPANG
JK4G18_4435152E_5,5152G_CO,4435152E,4435152E_LTE_HUT_MAMPANG
JK4G18_4435152E_6,5152G_C2,4435152E,4435152E_LTE_HUT_MAMPANG
JK4G18_4435152E_14_M,5152G_CO,4435152E,4435152E_LTE_HUT_MAMPANG
JK4G18_4435152E_15_M,5152G_CO,4435152E,4435152E_LTE_HUT_MAMPANG
JK4G18_4435152E_16_M,5152G_C2,4435152E,4435152E_LTE_HUT_MAMPANG
JK4G18_4435629E_4,3415629G_CO,4435629E,4435629E_LTE_ZENI_MAMPANG
JK4G18_4435629E_6,3415629G_C2,4435629E,4435629E_LTE_ZENI_MAMPANG
JK4G18_4435629E_14_M,3415629G_CO,4435629E,4435629E_LTE_ZENI_MAMPANG
JK4G18_4435629E_15_M,3415629G_CO,4435629E,4435629E_LTE_ZENI_MAMPANG
JK4G18_4435629E_16_M,3415629G_C2,4435629E,4435629E_LTE_ZENI_MAMPANG
JK4G18_4412409E_4,4412409E,4412409E,4412409E_LTE_RASUNA_SAID_GATSU_INTERSECTION
JK4G18_4412409E_5,4412409E,4412409E,4412409E_LTE_RASUNA_SAID_GATSU_INTERSECTION
JK4G18_4412409E_6,4412409E,4412409E,4412409E_LTE_RASUNA_SAID_GATSU_INTERSECTION
JK4G18_4431814E_4,4431814E,4431814E,4431814E_LTE_PERTAMINA_VILLAGE
JK4G18_4431814E_5,4431814E,4431814E,4431814E_LTE_PERTAMINA_VILLAGE
JK4G18_4431814E_6,4431814E_BB,4431814E,4431814E_LTE_PERTAMINA_VILLAGE
JK4G18_441PX476E_4,441PX476E,441PX476E,441PX476E_LTE_K_LINK_TOWER_JAKARTA
JK4G18_441PX476E_5,441PX476E,441PX476E,441PX476E_LTE_K_LINK_TOWER_JAKARTA
JK4G21_441PX464E21_7,441PX464E,441PX464E,441PX464E_LTE_GED_ESDM
JK4G21_441PX464E21_8_P2M,441PX464E_BB,441PX464E,441PX464E_LTE_GED_ESDM
JK4G21_441PX464E21_9_P2M,441PX464E_BB,441PX464E,441PX464E_LTE_GED_ESDM
JK4G18_4431521E_6,4431521E,4431521E,4431521E_LTE_POLE_FLYOVER_SLIPI
